exp,idx,cbcond,trial,stimID,cond,KP_zm,KP_conf,RT_zm,RT_conf,hmfc,rating16,sex_kp_mfor,age_kp,studresp,stud_jud,presented
EA_exp_2,68,1,173,31,1,m,3,620,107,hit,5,female,19,p,younger,1
EA_exp_2,68,1,174,68,1,m,3,529,180,hit,5,female,19,p,younger,1
EA_exp_2,68,1,175,125,2,m,3,482,187,fa,5,female,19,NA,NA,NA
EA_exp_2,68,1,176,61,1,z,3,788,178,miss,2,female,19,p,younger,1
EA_exp_2,68,1,177,187,2,m,3,704,112,fa,5,female,19,NA,NA,NA
EA_exp_2,68,1,178,28,1,m,3,914,130,hit,5,female,19,p,younger,1
EA_exp_2,68,1,179,67,1,m,3,653,85,hit,5,female,19,p,younger,1
EA_exp_2,68,1,180,108,2,z,3,1124,103,cr,2,female,19,NA,NA,NA
EA_exp_2,68,1,181,107,2,z,3,699,121,cr,2,female,19,NA,NA,NA
EA_exp_2,68,1,182,29,1,m,3,554,114,hit,5,female,19,p,younger,1
EA_exp_2,68,1,183,110,2,m,3,741,106,fa,5,female,19,NA,NA,NA
EA_exp_2,68,1,184,25,1,m,3,649,103,hit,5,female,19,p,younger,1
EA_exp_2,68,1,185,180,2,m,3,621,139,fa,5,female,19,NA,NA,NA
EA_exp_2,68,1,186,45,1,m,3,937,141,hit,5,female,19,p,younger,1
EA_exp_2,68,1,187,104,2,m,3,632,160,fa,5,female,19,NA,NA,NA
EA_exp_2,68,1,188,21,1,m,3,1058,201,hit,5,female,19,q,older,1
EA_exp_2,68,1,189,30,1,m,3,499,120,hit,5,female,19,p,younger,1
EA_exp_2,68,1,190,82,1,m,3,538,104,hit,5,female,19,q,older,1
EA_exp_2,68,1,191,37,1,m,3,397,94,hit,5,female,19,p,younger,1
EA_exp_2,68,1,192,143,2,m,3,341,112,fa,5,female,19,NA,NA,NA
EA_exp_2,68,1,193,119,2,m,3,404,445,fa,5,female,19,NA,NA,NA
EA_exp_2,68,1,194,146,2,m,3,465,117,fa,5,female,19,NA,NA,NA
EA_exp_2,68,1,195,178,2,m,3,491,141,fa,5,female,19,NA,NA,NA
EA_exp_2,68,1,196,78,1,m,3,490,167,hit,5,female,19,p,younger,1
EA_exp_2,68,1,197,137,2,m,3,394,188,fa,5,female,19,NA,NA,NA
EA_exp_2,68,1,198,64,1,m,3,301,179,hit,5,female,19,p,younger,1
EA_exp_2,68,1,199,117,2,m,3,297,170,fa,5,female,19,NA,NA,NA
EA_exp_2,68,1,200,63,1,m,3,185,200,hit,5,female,19,q,older,1
EA_exp_2,69,1,1,164,2,m,4,2141,2675,fa,6,female,18,NA,NA,NA
EA_exp_2,69,1,2,76,1,z,4,1817,1498,miss,1,female,18,q,older,1
EA_exp_2,69,1,3,66,1,m,4,2831,1560,hit,6,female,18,q,older,1
EA_exp_2,69,1,4,132,2,z,2,1833,1323,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,5,97,1,m,4,1577,1874,hit,6,female,18,p,younger,1
EA_exp_2,69,1,6,125,2,z,2,2310,597,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,7,133,2,z,2,1739,419,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,8,53,1,m,4,1229,516,hit,6,female,18,p,younger,1
EA_exp_2,69,1,9,28,1,m,4,1575,417,hit,6,female,18,p,younger,1
EA_exp_2,69,1,10,139,2,z,2,1295,1528,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,11,24,1,z,2,1574,278,miss,3,female,18,q,older,1
EA_exp_2,69,1,12,78,1,z,2,1198,1159,miss,3,female,18,p,younger,1
EA_exp_2,69,1,13,194,2,m,3,2327,374,fa,5,female,18,NA,NA,NA
EA_exp_2,69,1,14,99,1,z,2,2088,382,miss,3,female,18,p,younger,1
EA_exp_2,69,1,15,151,2,z,4,2205,898,cr,1,female,18,NA,NA,NA
EA_exp_2,69,1,16,112,2,z,4,1546,794,cr,1,female,18,NA,NA,NA
EA_exp_2,69,1,17,165,2,z,4,1422,413,cr,1,female,18,NA,NA,NA
EA_exp_2,69,1,18,17,1,m,2,1757,593,hit,4,female,18,p,younger,1
EA_exp_2,69,1,19,152,2,z,4,1837,507,cr,1,female,18,NA,NA,NA
EA_exp_2,69,1,20,38,1,z,2,1432,857,miss,3,female,18,p,younger,1
EA_exp_2,69,1,21,119,2,z,3,932,797,cr,2,female,18,NA,NA,NA
EA_exp_2,69,1,22,80,1,m,4,832,502,hit,6,female,18,p,younger,1
EA_exp_2,69,1,23,30,1,m,4,1125,351,hit,6,female,18,p,younger,1
EA_exp_2,69,1,24,59,1,z,2,898,440,miss,3,female,18,p,younger,1
EA_exp_2,69,1,25,144,2,z,2,1079,534,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,26,109,2,z,2,1311,423,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,27,27,1,z,2,841,496,miss,3,female,18,q,older,1
EA_exp_2,69,1,28,188,2,z,2,1229,629,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,29,146,2,z,2,1099,347,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,30,121,2,z,2,959,353,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,31,88,1,m,4,1224,333,hit,6,female,18,q,older,1
EA_exp_2,69,1,32,192,2,z,2,1035,305,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,33,7,1,m,4,1111,163,hit,6,female,18,q,older,1
EA_exp_2,69,1,34,61,1,m,4,1104,267,hit,6,female,18,p,younger,1
EA_exp_2,69,1,35,23,1,z,2,1124,367,miss,3,female,18,q,older,1
EA_exp_2,69,1,36,113,2,z,2,929,357,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,37,51,1,m,4,1450,264,hit,6,female,18,q,older,1
EA_exp_2,69,1,38,160,2,z,4,1344,1395,cr,1,female,18,NA,NA,NA
EA_exp_2,69,1,39,163,2,z,2,1577,487,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,40,172,2,z,4,1876,499,cr,1,female,18,NA,NA,NA
EA_exp_2,69,1,41,79,1,m,4,1313,294,hit,6,female,18,q,older,1
EA_exp_2,69,1,42,154,2,z,2,955,831,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,43,108,2,z,2,4898,437,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,44,107,2,z,2,951,296,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,45,16,1,m,4,912,275,hit,6,female,18,p,younger,1
EA_exp_2,69,1,46,195,2,z,2,1075,359,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,47,95,1,m,4,1161,278,hit,6,female,18,q,older,1
EA_exp_2,69,1,48,41,1,m,4,1122,424,hit,6,female,18,q,older,1
EA_exp_2,69,1,49,33,1,z,2,811,417,miss,3,female,18,p,younger,1
EA_exp_2,69,1,50,114,2,z,2,1444,883,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,51,2,1,z,2,1503,414,miss,3,female,18,q,older,1
EA_exp_2,69,1,52,44,1,m,4,1359,438,hit,6,female,18,p,younger,1
EA_exp_2,69,1,53,14,1,z,2,1271,407,miss,3,female,18,q,older,1
EA_exp_2,69,1,54,140,2,z,2,2026,385,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,55,73,1,m,4,2817,732,hit,6,female,18,q,older,1
EA_exp_2,69,1,56,193,2,z,4,1820,304,cr,1,female,18,NA,NA,NA
EA_exp_2,69,1,57,87,1,z,2,1493,371,miss,3,female,18,q,older,1
EA_exp_2,69,1,58,135,2,z,2,788,431,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,59,199,2,z,2,734,364,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,60,118,2,z,2,1262,326,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,61,43,1,m,4,1416,345,hit,6,female,18,q,older,1
EA_exp_2,69,1,62,74,1,m,4,1013,368,hit,6,female,18,q,older,1
EA_exp_2,69,1,63,40,1,m,4,1248,409,hit,6,female,18,q,older,1
EA_exp_2,69,1,64,37,1,z,2,1014,332,miss,3,female,18,p,younger,1
EA_exp_2,69,1,65,67,1,m,4,1466,511,hit,6,female,18,p,younger,1
EA_exp_2,69,1,66,116,2,z,2,843,420,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,67,35,1,m,4,1265,619,hit,6,female,18,q,older,1
EA_exp_2,69,1,68,166,2,z,4,1008,1701,cr,1,female,18,NA,NA,NA
EA_exp_2,69,1,69,85,1,z,3,1213,347,miss,2,female,18,q,older,1
EA_exp_2,69,1,70,48,1,z,3,1150,394,miss,2,female,18,q,older,1
EA_exp_2,69,1,71,86,1,z,3,1100,345,miss,2,female,18,p,younger,1
EA_exp_2,69,1,72,98,1,z,3,1275,483,miss,2,female,18,q,older,1
EA_exp_2,69,1,73,171,2,z,3,1168,1196,cr,2,female,18,NA,NA,NA
EA_exp_2,69,1,74,15,1,m,4,1087,540,hit,6,female,18,p,younger,1
EA_exp_2,69,1,75,126,2,z,2,855,863,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,76,115,2,z,2,3422,319,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,77,177,2,z,2,1059,338,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,78,101,2,z,2,838,350,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,79,174,2,z,2,975,276,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,80,150,2,z,2,796,308,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,81,147,2,z,2,1281,239,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,82,22,1,m,4,870,414,hit,6,female,18,q,older,1
EA_exp_2,69,1,83,181,2,m,4,880,261,fa,6,female,18,NA,NA,NA
EA_exp_2,69,1,84,91,1,m,4,860,387,hit,6,female,18,p,younger,1
EA_exp_2,69,1,85,29,1,m,4,998,342,hit,6,female,18,p,younger,1
EA_exp_2,69,1,86,102,2,z,2,1115,327,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,87,105,2,z,2,700,313,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,88,52,1,m,4,1358,305,hit,6,female,18,p,younger,1
EA_exp_2,69,1,89,5,1,z,2,935,298,miss,3,female,18,q,older,1
EA_exp_2,69,1,90,122,2,z,2,1982,298,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,91,123,2,z,2,1001,289,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,92,20,1,z,2,705,211,miss,3,female,18,q,older,1
EA_exp_2,69,1,93,21,1,m,4,1901,219,hit,6,female,18,q,older,1
EA_exp_2,69,1,94,64,1,m,4,1008,356,hit,6,female,18,q,older,1
EA_exp_2,69,1,95,186,2,z,2,1061,342,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,96,1,1,m,4,1497,198,hit,6,female,18,q,older,1
EA_exp_2,69,1,97,77,1,m,4,1075,207,hit,6,female,18,p,younger,1
EA_exp_2,69,1,98,111,2,z,2,1808,297,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,99,127,2,z,2,1325,307,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,100,131,2,m,4,1191,338,fa,6,female,18,NA,NA,NA
EA_exp_2,69,1,101,137,2,m,4,1797,199,fa,6,female,18,NA,NA,NA
EA_exp_2,69,1,102,168,2,z,2,1313,406,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,103,161,2,z,2,1047,342,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,104,57,1,z,2,955,333,miss,3,female,18,q,older,1
EA_exp_2,69,1,105,162,2,z,2,1024,18,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,106,6,1,z,2,1077,240,miss,3,female,18,q,older,1
EA_exp_2,69,1,107,56,1,z,2,1272,303,miss,3,female,18,p,younger,1
EA_exp_2,69,1,108,156,2,z,2,1171,254,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,109,89,1,m,4,1927,387,hit,6,female,18,p,younger,1
EA_exp_2,69,1,110,138,2,z,2,1060,259,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,111,103,2,z,2,1015,235,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,112,82,1,z,2,722,335,miss,3,female,18,q,older,1
EA_exp_2,69,1,113,178,2,z,2,1570,366,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,114,49,1,m,4,994,338,hit,6,female,18,p,younger,1
EA_exp_2,69,1,115,63,1,m,4,1111,195,hit,6,female,18,q,older,1
EA_exp_2,69,1,116,13,1,z,2,974,1023,miss,3,female,18,q,older,1
EA_exp_2,69,1,117,90,1,z,2,1754,299,miss,3,female,18,p,younger,1
EA_exp_2,69,1,118,47,1,z,2,1074,271,miss,3,female,18,p,younger,1
EA_exp_2,69,1,119,54,1,z,2,661,292,miss,3,female,18,p,younger,1
EA_exp_2,69,1,120,130,2,z,2,796,292,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,121,173,2,z,2,694,359,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,122,45,1,m,4,1051,298,hit,6,female,18,q,older,1
EA_exp_2,69,1,123,4,1,z,2,753,251,miss,3,female,18,q,older,1
EA_exp_2,69,1,124,157,2,z,2,1325,278,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,125,84,1,z,2,863,292,miss,3,female,18,p,younger,1
EA_exp_2,69,1,126,143,2,z,2,951,317,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,127,190,2,z,2,961,325,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,128,83,1,z,2,1177,387,miss,3,female,18,q,older,1
EA_exp_2,69,1,129,3,1,z,2,1031,565,miss,3,female,18,p,younger,1
EA_exp_2,69,1,130,185,2,z,2,957,307,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,131,124,2,z,2,1111,357,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,132,189,2,z,2,807,129,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,133,191,2,m,3,1686,132,fa,5,female,18,NA,NA,NA
EA_exp_2,69,1,134,153,2,z,2,834,136,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,135,46,1,m,4,1364,182,hit,6,female,18,q,older,1
EA_exp_2,69,1,136,136,2,z,2,1345,213,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,137,32,1,z,2,2011,262,miss,3,female,18,q,older,1
EA_exp_2,69,1,138,167,2,z,2,1613,375,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,139,182,2,m,3,1032,1721,fa,5,female,18,NA,NA,NA
EA_exp_2,69,1,140,175,2,m,4,1156,273,fa,6,female,18,NA,NA,NA
EA_exp_2,69,1,141,104,2,z,2,1025,326,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,142,187,2,z,2,908,336,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,143,36,1,m,4,1155,383,hit,6,female,18,p,younger,1
EA_exp_2,69,1,144,11,1,m,4,1137,205,hit,6,female,18,q,older,1
EA_exp_2,69,1,145,65,1,m,4,953,202,hit,6,female,18,p,younger,1
EA_exp_2,69,1,146,8,1,m,4,1682,248,hit,6,female,18,p,younger,1
EA_exp_2,69,1,147,129,2,m,4,769,364,fa,6,female,18,NA,NA,NA
EA_exp_2,69,1,148,110,2,z,3,911,308,cr,2,female,18,NA,NA,NA
EA_exp_2,69,1,149,106,2,z,3,779,419,cr,2,female,18,NA,NA,NA
EA_exp_2,69,1,150,72,1,m,3,1076,337,hit,5,female,18,q,older,1
EA_exp_2,69,1,151,93,1,m,4,1222,367,hit,6,female,18,p,younger,1
EA_exp_2,69,1,152,70,1,m,4,1379,275,hit,6,female,18,q,older,1
EA_exp_2,69,1,153,9,1,m,4,1145,246,hit,6,female,18,p,younger,1
EA_exp_2,69,1,154,34,1,z,3,1501,363,miss,2,female,18,p,younger,1
EA_exp_2,69,1,155,92,1,m,4,813,375,hit,6,female,18,p,younger,1
EA_exp_2,69,1,156,128,2,m,3,1915,214,fa,5,female,18,NA,NA,NA
EA_exp_2,69,1,157,81,1,z,1,3221,232,miss,3,female,18,q,older,1
EA_exp_2,69,1,158,71,1,z,1,1635,456,miss,3,female,18,q,older,1
EA_exp_2,69,1,159,134,2,m,2,1463,326,fa,4,female,18,NA,NA,NA
EA_exp_2,69,1,160,183,2,m,3,1561,357,fa,5,female,18,NA,NA,NA
EA_exp_2,69,1,161,197,2,m,4,1302,398,fa,6,female,18,NA,NA,NA
EA_exp_2,69,1,162,39,1,z,4,1185,441,miss,1,female,18,p,younger,1
EA_exp_2,69,1,163,170,2,z,4,1575,276,cr,1,female,18,NA,NA,NA
EA_exp_2,69,1,164,141,2,z,4,1242,322,cr,1,female,18,NA,NA,NA
EA_exp_2,69,1,165,196,2,z,4,870,494,cr,1,female,18,NA,NA,NA
EA_exp_2,69,1,166,12,1,z,4,938,431,miss,1,female,18,q,older,1
EA_exp_2,69,1,167,26,1,z,4,848,407,miss,1,female,18,q,older,1
EA_exp_2,69,1,168,18,1,m,4,1656,255,hit,6,female,18,p,younger,1
EA_exp_2,69,1,169,10,1,z,4,1720,299,miss,1,female,18,p,younger,1
EA_exp_2,69,1,170,25,1,z,1,1089,1824,miss,3,female,18,p,younger,1
EA_exp_2,69,1,171,200,2,z,2,1511,293,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,172,155,2,z,2,1275,320,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,173,180,2,z,2,1008,326,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,174,50,1,m,4,2379,468,hit,6,female,18,q,older,1
EA_exp_2,69,1,175,120,2,m,4,1360,357,fa,6,female,18,NA,NA,NA
EA_exp_2,69,1,176,19,1,m,4,1178,1155,hit,6,female,18,p,younger,1
EA_exp_2,69,1,177,145,2,z,2,1991,272,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,178,58,1,m,4,1478,181,hit,6,female,18,q,older,1
EA_exp_2,69,1,179,117,2,z,2,733,235,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,180,62,1,m,4,898,328,hit,6,female,18,p,younger,1
EA_exp_2,69,1,181,94,1,z,3,1518,233,miss,2,female,18,p,younger,1
EA_exp_2,69,1,182,31,1,z,2,1295,232,miss,3,female,18,q,older,1
EA_exp_2,69,1,183,198,2,z,4,1136,748,cr,1,female,18,NA,NA,NA
EA_exp_2,69,1,184,96,1,z,4,848,294,miss,1,female,18,q,older,1
EA_exp_2,69,1,185,159,2,z,2,1020,335,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,186,142,2,z,2,847,234,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,187,75,1,z,2,1090,335,miss,3,female,18,q,older,1
EA_exp_2,69,1,188,60,1,z,2,899,312,miss,3,female,18,p,younger,1
EA_exp_2,69,1,189,42,1,z,2,934,240,miss,3,female,18,q,older,1
EA_exp_2,69,1,190,176,2,z,2,1064,375,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,191,179,2,z,1,1228,1138,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,192,148,2,z,3,1607,768,cr,2,female,18,NA,NA,NA
EA_exp_2,69,1,193,55,1,z,3,800,331,miss,2,female,18,q,older,1
EA_exp_2,69,1,194,68,1,m,4,1123,381,hit,6,female,18,q,older,1
EA_exp_2,69,1,195,158,2,z,2,1081,301,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,196,100,1,m,2,1428,259,hit,4,female,18,q,older,1
EA_exp_2,69,1,197,169,2,z,2,1002,284,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,198,69,1,z,2,881,327,miss,3,female,18,q,older,1
EA_exp_2,69,1,199,184,2,z,2,1499,298,cr,3,female,18,NA,NA,NA
EA_exp_2,69,1,200,149,2,z,2,1037,367,cr,3,female,18,NA,NA,NA
EA_exp_2,70,1,1,176,2,z,3,4108,5760,cr,2,female,21,NA,NA,NA
EA_exp_2,70,1,2,164,2,z,2,2530,1343,cr,3,female,21,NA,NA,NA
EA_exp_2,70,1,3,70,1,m,4,1684,1505,hit,6,female,21,q,older,1
EA_exp_2,70,1,4,146,2,z,3,2013,2807,cr,2,female,21,NA,NA,NA
EA_exp_2,70,1,5,174,2,m,2,2953,907,fa,4,female,21,NA,NA,NA
EA_exp_2,70,1,6,58,1,m,4,2574,903,hit,6,female,21,q,older,1
EA_exp_2,70,1,7,195,2,z,3,2287,973,cr,2,female,21,NA,NA,NA
EA_exp_2,70,1,8,153,2,m,3,2229,1817,fa,5,female,21,NA,NA,NA
EA_exp_2,70,1,9,24,1,z,2,2011,826,miss,3,female,21,q,older,1
EA_exp_2,70,1,10,22,1,m,4,1282,2160,hit,6,female,21,q,older,1
EA_exp_2,70,1,11,63,1,z,3,2132,1752,miss,2,female,21,q,older,1
EA_exp_2,70,1,12,94,1,m,4,1210,1707,hit,6,female,21,p,younger,1
EA_exp_2,70,1,13,59,1,m,3,1684,664,hit,5,female,21,p,younger,1
EA_exp_2,70,1,14,148,2,z,4,1637,1285,cr,1,female,21,NA,NA,NA
EA_exp_2,70,1,15,178,2,z,2,1915,1082,cr,3,female,21,NA,NA,NA
EA_exp_2,70,1,16,145,2,m,2,2230,488,fa,4,female,21,NA,NA,NA
EA_exp_2,70,1,17,57,1,m,2,2672,860,hit,4,female,21,p,younger,1
EA_exp_2,70,1,18,68,1,m,4,1594,1100,hit,6,female,21,q,older,1
EA_exp_2,70,1,19,151,2,z,4,1442,962,cr,1,female,21,NA,NA,NA
EA_exp_2,70,1,20,72,1,z,2,3172,871,miss,3,female,21,q,older,1
EA_exp_2,70,1,21,197,2,m,2,2910,1074,fa,4,female,21,NA,NA,NA
EA_exp_2,70,1,22,48,1,m,2,1483,752,hit,4,female,21,q,older,1
EA_exp_2,70,1,23,183,2,m,3,2938,1094,fa,5,female,21,NA,NA,NA
EA_exp_2,70,1,24,182,2,z,3,1882,586,cr,2,female,21,NA,NA,NA
EA_exp_2,70,1,25,200,2,z,3,1348,887,cr,2,female,21,NA,NA,NA
EA_exp_2,70,1,26,101,2,z,2,2284,620,cr,3,female,21,NA,NA,NA
EA_exp_2,70,1,27,132,2,m,1,1931,1576,fa,4,female,21,NA,NA,NA
EA_exp_2,70,1,28,137,2,m,1,2993,396,fa,4,female,21,NA,NA,NA
EA_exp_2,70,1,29,97,1,m,4,1620,1247,hit,6,female,21,p,younger,1
EA_exp_2,70,1,30,9,1,m,3,5141,1018,hit,5,female,21,p,younger,1
EA_exp_2,70,1,31,154,2,m,2,2034,995,fa,4,female,21,NA,NA,NA
EA_exp_2,70,1,32,170,2,z,3,1420,1853,cr,2,female,21,NA,NA,NA
EA_exp_2,70,1,33,66,1,z,2,4373,3607,miss,3,female,21,q,older,1
EA_exp_2,70,1,34,74,1,m,3,1735,860,hit,5,female,21,q,older,1
EA_exp_2,70,1,35,35,1,m,2,1500,1961,hit,4,female,21,q,older,1
EA_exp_2,70,1,36,157,2,z,1,1770,1103,cr,3,female,21,NA,NA,NA
EA_exp_2,70,1,37,150,2,z,1,1844,828,cr,3,female,21,NA,NA,NA
EA_exp_2,70,1,38,188,2,m,2,2038,772,fa,4,female,21,NA,NA,NA
EA_exp_2,70,1,39,5,1,m,4,1845,798,hit,6,female,21,q,older,1
EA_exp_2,70,1,40,87,1,m,4,1421,656,hit,6,female,21,q,older,1
EA_exp_2,70,1,41,173,2,z,2,3069,669,cr,3,female,21,NA,NA,NA
EA_exp_2,70,1,42,162,2,z,2,1890,761,cr,3,female,21,NA,NA,NA
EA_exp_2,70,1,43,138,2,m,3,1277,362,fa,5,female,21,NA,NA,NA
EA_exp_2,70,1,44,147,2,m,2,2610,574,fa,4,female,21,NA,NA,NA
EA_exp_2,70,1,45,186,2,z,1,1772,955,cr,3,female,21,NA,NA,NA
EA_exp_2,70,1,46,125,2,m,2,1563,424,fa,4,female,21,NA,NA,NA
EA_exp_2,70,1,47,172,2,z,1,3906,1110,cr,3,female,21,NA,NA,NA
EA_exp_2,70,1,48,106,2,z,2,1875,794,cr,3,female,21,NA,NA,NA
EA_exp_2,70,1,49,81,1,m,4,2580,1142,hit,6,female,21,q,older,1
EA_exp_2,70,1,50,109,2,z,4,2033,666,cr,1,female,21,NA,NA,NA
EA_exp_2,70,1,51,15,1,m,3,2055,1071,hit,5,female,21,p,younger,1
EA_exp_2,70,1,52,33,1,m,4,2156,921,hit,6,female,21,q,older,1
EA_exp_2,70,1,53,124,2,m,3,2181,743,fa,5,female,21,NA,NA,NA
EA_exp_2,70,1,54,123,2,m,3,5147,943,fa,5,female,21,NA,NA,NA
EA_exp_2,70,1,55,193,2,z,2,3019,1747,cr,3,female,21,NA,NA,NA
EA_exp_2,70,1,56,185,2,m,4,1205,704,fa,6,female,21,NA,NA,NA
EA_exp_2,70,1,57,192,2,z,4,1726,1793,cr,1,female,21,NA,NA,NA
EA_exp_2,70,1,58,108,2,z,2,5539,463,cr,3,female,21,NA,NA,NA
EA_exp_2,70,1,59,69,1,m,3,1312,476,hit,5,female,21,q,older,1
EA_exp_2,70,1,60,116,2,z,3,1738,1966,cr,2,female,21,NA,NA,NA
EA_exp_2,70,1,61,38,1,m,3,3601,803,hit,5,female,21,p,younger,1
EA_exp_2,70,1,62,62,1,m,4,1333,720,hit,6,female,21,p,younger,1
EA_exp_2,70,1,63,42,1,z,2,1682,747,miss,3,female,21,q,older,1
EA_exp_2,70,1,64,122,2,z,1,4350,666,cr,3,female,21,NA,NA,NA
EA_exp_2,70,1,65,168,2,m,1,1743,1252,fa,4,female,21,NA,NA,NA
EA_exp_2,70,1,66,103,2,m,4,1946,719,fa,6,female,21,NA,NA,NA
EA_exp_2,70,1,67,65,1,m,3,1434,900,hit,5,female,21,p,younger,1
EA_exp_2,70,1,68,190,2,m,2,2904,446,fa,4,female,21,NA,NA,NA
EA_exp_2,70,1,69,41,1,z,2,1327,570,miss,3,female,21,q,older,1
EA_exp_2,70,1,70,131,2,m,2,1990,528,fa,4,female,21,NA,NA,NA
EA_exp_2,70,1,71,1,1,z,2,1686,635,miss,3,female,21,q,older,1
EA_exp_2,70,1,72,100,1,m,3,2030,955,hit,5,female,21,q,older,1
EA_exp_2,70,1,73,181,2,m,3,6270,1260,fa,5,female,21,NA,NA,NA
EA_exp_2,70,1,74,51,1,m,3,3042,555,hit,5,female,21,q,older,1
EA_exp_2,70,1,75,117,2,m,1,1811,799,fa,4,female,21,NA,NA,NA
EA_exp_2,70,1,76,34,1,m,4,1816,722,hit,6,female,21,q,older,1
EA_exp_2,70,1,77,180,2,m,2,1580,768,fa,4,female,21,NA,NA,NA
EA_exp_2,70,1,78,76,1,m,3,1458,2993,hit,5,female,21,q,older,1
EA_exp_2,70,1,79,26,1,m,2,1625,892,hit,4,female,21,p,younger,1
EA_exp_2,70,1,80,10,1,z,2,3211,858,miss,3,female,21,p,younger,1
EA_exp_2,70,1,81,139,2,z,3,1352,596,cr,2,female,21,NA,NA,NA
EA_exp_2,70,1,82,36,1,m,2,2877,749,hit,4,female,21,p,younger,1
EA_exp_2,70,1,83,179,2,z,3,1706,845,cr,2,female,21,NA,NA,NA
EA_exp_2,70,1,84,2,1,z,2,4526,713,miss,3,female,21,q,older,1
EA_exp_2,70,1,85,16,1,m,2,1578,800,hit,4,female,21,p,younger,1
EA_exp_2,70,1,86,85,1,m,3,1360,765,hit,5,female,21,q,older,1
EA_exp_2,70,1,87,156,2,z,3,1633,568,cr,2,female,21,NA,NA,NA
EA_exp_2,70,1,88,73,1,m,2,1645,1739,hit,4,female,21,q,older,1
EA_exp_2,70,1,89,78,1,z,3,4372,2025,miss,2,female,21,p,younger,1
EA_exp_2,70,1,90,61,1,m,4,1112,894,hit,6,female,21,p,younger,1
