ppt,n_old,n_new,p_hit,p_fa,Pr,N1,N2,N3,N4,N5,N6,O1,O2,O3,O4,O5,O6,zH1,zH2,zH3,zH4,zH5,zF1,zF2,zF3,zF4,zF5,do_zROC,zROC_slp,zROC_int,fitppt,rateO,c1,c2,c3,c4,c5,lglik,convr,fn,gr,dpoints,Nold,Nnew,freep,aic,bic,bfSim,chk_lik,epH,epF,pN1,pN2,pN3,pN4,pN5,pN6,pO1,pO2,pO3,pO4,pO5,pO6,eN1,eN2,eN3,eN4,eN5,eN6,eO1,eO2,eO3,eO4,eO5,eO6,nsim2AFC,nsim,sim_eFCpcor1,sim_eFCpcor2,sim_eFCpcor3,sim_eFCpcor4,sim_eFCpcor5,sim_eFCpcor6,eStrengthN1,eStrengthN2,eStrengthN3,eStrengthN4,eStrengthN5,eStrengthN6,eStrengthO1,eStrengthO2,eStrengthO3,eStrengthO4,eStrengthO5,eStrengthO6,ChiSq,G,df,pG,d_eStrength1,d_eStrength2,d_eStrength3,d_eStrength4,d_eStrength5,d_eStrength6
49,100,100,0.81,0.14,0.67,29,38,19,10,4,0,1,7,11,9,14,58,2.3263478740408408,1.4050715603096327,0.8778962950512288,0.5828415072712162,0.20189347914185077,0.5533847195556728,-0.4399131656732338,-1.080319340814956,-1.7506860712521695,-Inf,FALSE,NA,NA,49,0.09444779624816386,0.3187246586057316,1.0865819462833581,2.0830255351450844,3.332818429402611,5.774378755300308,-270.4442190227914,0,117,NA,200,100,100,6,552.8884380455828,572.678342244871,44,0,0.8214064941262531,0.1245528026716829,0.2729242842106615,0.3897080497830868,0.21281486333456878,0.08886043591516701,0.032586240032375535,0.0031061267241403456,0.02965426350595044,0.06788064586757042,0.08105859650022602,0.0914551186189988,0.15032835310892356,0.5796230223983307,27.292428421066152,38.970804978308685,21.28148633345688,8.886043591516701,3.2586240032375535,0.31061267241403456,2.965426350595044,6.788064586757042,8.105859650022602,9.14551186189988,15.032835310892356,57.96230223983307,200000,200000,0.524465,0.558325,0.57472,0.59304,0.668165,0.91373,0.1510213260478004,0.6531756746776065,1.50397288276212,2.581392902394714,4.097470399241433,6.774466772894197,0.15892597829530852,0.6972040140049311,1.577076925810698,2.6960340748795883,4.507180352806272,16.35395832988211,3.099820775107222,4.062282818934233,4,0.39764240475588775,0.00790465224750811,0.04402833932732464,0.0731040430485781,0.11464117248487415,0.40970995356483897,9.579491556987914
50,100,100,0.43,0.21,0.22,5,28,46,17,3,1,1,24,32,25,10,8,2.3263478740408408,0.6744897501960817,-0.17637416478086135,-0.9153650878428141,-1.4050715603096322,1.6448536269514715,0.4399131656732339,-0.8064212470182404,-1.7506860712521695,-2.3263478740408408,TRUE,0.9004869295108944,0.6048418269990219,50,0.559478165697034,0.03917730645227613,0.4439268661423355,1.526641831422559,3.1189824288156647,4.554194320206318,-286.37725298526294,0,135,NA,200,100,100,6,584.7545059705259,604.5444101698141,24,0,0.42565642529118286,0.21726405292619888,0.038419800343183035,0.3200678642732133,0.42424828245740476,0.17306192857528935,0.03367914938491634,0.010522974965993193,0.02168037513658279,0.19824632440949874,0.3544168751627356,0.2510118848322238,0.09640438642312721,0.07824015403583184,3.8419800343183033,32.00678642732133,42.42482824574048,17.306192857528934,3.367914938491634,1.0522974965993193,2.168037513658279,19.824632440949873,35.44168751627356,25.10118848322238,9.64043864231272,7.824015403583184,200000,200000,0.503095,0.514275,0.54007,0.55542,0.552425,0.640225,0.019433446216687023,0.22801387938173018,0.8890583923903279,2.1198653597818717,3.6693726833756592,5.5556668645271845,0.01950755125747014,0.23368855772602126,0.9306434307194661,2.206335769152147,3.741429328388349,6.345478183447589,3.060797045984221,3.1604385824107366,4,0.5313443899676724,7.410504078311786e-5,0.005674678344291084,0.04158503832913818,0.08647040937027528,0.07205664501268982,0.7898113189204041
51,100,100,0.58,0.28,0.29999999999999993,16,33,23,20,8,0,10,16,16,22,12,24,1.2815515655446008,0.6433454053929168,0.20189347914185077,-0.35845879325119373,-0.7063025628400875,0.9944578832097528,0.025068908258711057,-0.5828415072712162,-1.4050715603096322,-Inf,FALSE,NA,NA,51,0.37965304956762463,0.20346839275088177,0.7077853557527809,1.3242402304407204,2.578721521189933,3.97905532162158,-330.17964843443525,0,113,NA,200,100,100,6,672.3592968688705,692.1492010681587,41,0,0.6048638776738852,0.2660049848227919,0.18410400785699133,0.32316177112677524,0.22672923619344154,0.19013404338843976,0.05716764183683065,0.018703299597521483,0.07433917932109627,0.16129812412051683,0.15949881888450174,0.22918460188014944,0.15491515788396704,0.2207641179097687,18.41040078569913,32.31617711267752,22.672923619344154,19.013404338843976,5.716764183683065,1.8703299597521483,7.433917932109627,16.129812412051685,15.949881888450173,22.918460188014944,15.491515788396704,22.07641179097687,200000,200000,0.510675,0.52524,0.53008,0.562895,0.56924,0.72534,0.0983882607287649,0.4339289750191287,0.9847070678831533,1.8239191287190246,3.1201983390734496,4.980771890421095,0.10043597957570582,0.4475238965971002,1.0034998741069507,1.9026129463374863,3.217241998969887,6.614515364845959,3.176194142607114,6.804241666478821,4,0.14660191880725104,0.002047718846940924,0.013594921577971486,0.01879280622379742,0.07869381761846173,0.09704365989643726,1.6337434744248638
52,100,100,0.39,0.2,0.19,24,31,25,12,4,4,12,17,32,15,9,15,1.17498679206609,0.5533847195556728,-0.27931903444745404,-0.7063025628400875,-1.0364333894937894,0.7063025628400875,-0.125661346855074,-0.8416212335729142,-1.4050715603096322,-1.7506860712521695,TRUE,0.9170767019750422,0.5679454039273198,52,0.5457629624602577,0.25952546830894285,0.7279234804892066,1.680882959231122,2.5816746665482007,3.3842816303162264,-328.27108797653665,0,109,NA,200,100,100,6,668.5421759530733,688.3320801523615,4,0,0.3995710575521676,0.18620948804560777,0.22858243895697294,0.2885068378332424,0.2967012351641769,0.11056227401740926,0.04174522626784838,0.03390198776035014,0.132065812820534,0.19578413749030196,0.27257899213699643,0.15517921119630618,0.08668471552863721,0.1577071308272242,22.858243895697296,28.85068378332424,29.67012351641769,11.056227401740927,4.174522626784838,3.390198776035014,13.206581282053401,19.578413749030197,27.257899213699645,15.517921119630618,8.668471552863721,15.77071308272242,200000,200000,0.50761,0.52014,0.53714,0.533075,0.5308,0.64673,0.12426023926456303,0.4758904627915593,1.1302806547417803,2.063876788515909,2.930063328264592,4.382644529201529,0.12666123366610585,0.4835952668070237,1.1627614719509332,2.095284456049252,2.9540381096647477,5.21543293315683,2.492203716476272,2.497318239047888,4,0.6451160681000644,0.0024009944015428164,0.007704804015464417,0.03248081720915286,0.03140766753334301,0.02397478140015563,0.8327884039553011
53,100,100,0.68,0.07,0.6100000000000001,7,48,38,5,2,0,0,17,15,16,25,27,Inf,0.9541652531461942,0.46769879911450835,0.050153583464733656,-0.612812991016627,1.4757910281791708,-0.125661346855074,-1.4757910281791702,-2.0537489106318225,-Inf,NA,NA,NA,53,0.1656379943291684,0.06193087215593861,0.864867284270623,2.439640378716175,3.9646545618776754,7.946108729027037,-274.678437492271,0,123,NA,200,100,100,6,561.356874984542,581.1467791838302,11,0,0.6675792699929415,0.08719220199610511,0.060052138885535435,0.5188404246149788,0.3339152345033807,0.06821761196888909,0.01862055288507325,3.5403714214277127e-4,0.010205670534707754,0.12326115271230653,0.19895390676004424,0.14901817595905276,0.2504027166407684,0.2681583773931203,6.005213888553543,51.884042461497884,33.39152345033807,6.821761196888909,1.862055288507325,0.03540371421427713,1.0205670534707754,12.326115271230654,19.895390676004425,14.901817595905275,25.04027166407684,26.81583773931203,200000,200000,0.504185,0.555565,0.605255,0.599885,0.723,0.859595,0.030629333238545043,0.40968812844793595,1.4551393835301063,3.014877871044888,4.891873164559961,8.946266494796465,0.030891906321639056,0.453695144817339,1.6182693553211958,3.1686680750305363,5.73492854238486,13.994487893462763,4.647376126348565,6.702936559317835,4,0.15244445848086885,2.625730830940129e-4,0.044007016369403074,0.16312997179108946,0.15379020398564824,0.843055377824899,5.048221398666298
54,100,100,0.52,0.35,0.17000000000000004,6,19,40,26,9,0,4,12,32,15,14,23,1.7506860712521695,0.9944578832097528,0.050153583464733656,-0.3318533464368165,-0.7388468491852137,1.5547735945968528,0.6744897501960817,-0.3853204664075676,-1.3407550336902165,-Inf,FALSE,NA,NA,54,0.4355457770305209,0.07161524911894963,0.3231475029683526,1.209158594032818,2.2634289697964203,3.680819082220742,-312.4456998193626,0,123,NA,200,100,100,6,636.8913996387251,656.6813038380134,16,0,0.5905836939251565,0.29844828998627826,0.06911101272320033,0.20702191332600547,0.42541878396451593,0.1944550071247343,0.0787909592578756,0.025202323603668364,0.030710276310174464,0.10057937963473108,0.2781266501299379,0.2174531472196528,0.17187206275064915,0.20125848395485457,6.911101272320034,20.70219133260055,42.541878396451594,19.44550071247343,7.87909592578756,2.5202323603668364,3.0710276310174462,10.057937963473108,27.812665012993794,21.74531472196528,17.187206275064916,20.125848395485455,200000,200000,0.505735,0.512625,0.54247,0.547535,0.56228,0.696665,0.03542079454756783,0.19215010676015426,0.7017548170395331,1.644505861477425,2.8094962391684737,4.681057564698023,0.03557692749569329,0.1951250163288759,0.7377334958340964,1.6957630634065202,2.9000652866377985,5.9756264530530325,7.16102325166258,12.197596238921985,4,0.01594081259294211,1.5613294812546336e-4,0.002974909568721651,0.03597867879456329,0.05125720192909511,0.09056904746932481,1.29456888835501
55,100,100,0.4,0.21,0.19000000000000003,11,15,53,10,10,1,9,13,38,11,9,20,1.3407550336902165,0.7721932141886849,-0.2533471031357998,-0.5533847195556729,-0.8416212335729142,1.2265281200366105,0.6433454053929168,-0.8064212470182404,-1.2265281200366105,-2.3263478740408408,TRUE,0.6322951167857968,0.4077291301281967,55,0.5327605424255017,0.13773338137399352,0.3596909559901943,1.616475601693574,2.2395265334140033,3.2973925807883564,-304.12962732763305,0,117,NA,200,100,100,6,620.2592546552661,640.0491588545543,4,0,0.4226569514794931,0.19859740345652377,0.12866902615390113,0.17343900176537486,0.49929456862420024,0.09208848259833491,0.0695294580910435,0.036979462767145366,0.07075133920266292,0.10363566951920071,0.40295603979864325,0.11938682700832715,0.13066014092902645,0.17260998354213952,12.866902615390114,17.343900176537485,49.929456862420025,9.208848259833491,6.9529458091043495,3.6979462767145366,7.075133920266293,10.36356695192007,40.295603979864325,11.938682700832715,13.066014092902645,17.260998354213953,200000,200000,0.504645,0.51058,0.547555,0.525355,0.54039,0.65328,0.06734648588389408,0.24459365139869133,0.8588555979715371,1.8960547668544818,2.677742117877788,4.297360033369798,0.06809295398653743,0.2464455593048333,0.9185932833143384,1.9110806774565168,2.7195913131267977,5.167219352696387,7.247031432487193,7.969032011979742,4,0.09271920099707465,7.464681026433523e-4,0.0018519079061419808,0.05973768534280133,0.015025910602034953,0.041849195249009874,0.8698593193265891
56,100,100,0.38,0.18,0.2,20,35,27,6,8,4,10,29,23,10,11,17,1.2815515655446008,0.27931903444745404,-0.3054807880993974,-0.5828415072712162,-0.9541652531461942,0.8416212335729144,-0.125661346855074,-0.9153650878428141,-1.17498679206609,-1.7506860712521695,TRUE,0.8638685044105149,0.4836079130343858,56,0.5734127854669498,0.20823467967762974,0.8265341029490768,1.697646947339506,2.1744382879980715,3.1247096583764042,-325.0615690260839,0,113,NA,200,100,100,6,662.1231380521677,681.913042251456,32,0,0.3777765238978983,0.18311389414820967,0.1879835494093857,0.37445324029673765,0.254449316145667,0.06944190748781232,0.06972229446426315,0.043949692196134205,0.11255118071326695,0.2649074662418238,0.24476482914701098,0.09036801966636099,0.1207400041809602,0.1666685000505771,18.79835494093857,37.44532402967376,25.444931614566702,6.9441907487812315,6.972229446426315,4.3949692196134205,11.255118071326695,26.490746624182382,24.476482914701098,9.036801966636098,12.07400041809602,16.66685000505771,200000,200000,0.507815,0.52231,0.529465,0.51691,0.533075,0.63777,0.10029800368546665,0.4857283531669531,1.2000885996904653,1.917284241551439,2.5758802949639943,4.125437425227618,0.1021590099798825,0.49879191963872005,1.2251570398197913,1.9252505261608268,2.6062549033584235,4.858321440424194,1.3184860599437243,1.3186883453504656,4,0.8581968944826806,0.0018610062944158512,0.01306356647176693,0.025068440129325964,0.007966284609387753,0.03037460839442918,0.7328840151965759
57,100,100,0.54,0.24,0.30000000000000004,6,32,38,8,5,11,7,21,18,6,11,37,1.4757910281791708,0.5828415072712162,0.1004337205114699,-0.050153583464733656,-0.3318533464368165,1.5547735945968528,0.3054807880993974,-0.7063025628400875,-0.9944578832097528,-1.2265281200366105,TRUE,0.6137828575804922,0.48639732325552243,57,0.47465316393208434,0.09108239373568952,0.5488741885935597,1.347424570773772,1.6659144048396917,2.145245826628727,-313.41874595064905,0,115,NA,200,100,100,6,638.8374919012981,658.6273961005863,30,0,0.5275248342054679,0.2599087760773513,0.08705751294165669,0.33534277423523856,0.31769093674575344,0.07089103587817513,0.07197847805896429,0.11703926214021187,0.042311342845999564,0.1870416671738387,0.24312215577469387,0.07401192454118127,0.09228555191174426,0.36122735775254233,8.705751294165669,33.534277423523854,31.769093674575345,7.0891035878175135,7.197847805896429,11.703926214021187,4.231134284599956,18.70416671738387,24.312215577469388,7.401192454118127,9.228555191174426,36.122735775254235,200000,200000,0.50385,0.519585,0.53388,0.51331,0.522045,0.67779,0.04483894612771741,0.3022220019095034,0.8964390635456043,1.4984357471841305,1.886634930915752,3.1463442883815746,0.045083490398238744,0.3120678428218921,0.9226037341672585,1.5022804178108176,1.8960852681372364,4.248031945636924,7.322924395987984,7.282119771362117,4,0.12170963380026101,2.445442705213338e-4,0.009845840912388715,0.026164670621654174,0.00384467062668703,0.009450337221484473,1.1016876572553498
58,100,100,0.18,0.06,0.12,18,75,1,1,3,2,8,72,2,2,6,10,1.4050715603096327,-0.8416212335729142,-0.9153650878428141,-0.9944578832097528,-1.2815515655446008,0.9153650878428139,-1.4757910281791702,-1.554773594596853,-1.6448536269514726,-2.0537489106318225,TRUE,0.9226183058251339,0.5471992017374759,58,0.5768703977838947,0.1780001052574931,2.740347420955797,2.912391943046282,3.1086904224251484,3.9537018762153826,-179.79247884486173,0,153,NA,200,100,100,6,371.58495768972347,391.3748618890117,31,0,0.18636042738841752,0.05434558274025003,0.16305766460568866,0.7723944176963649,0.010202334957696513,0.009686180727171867,0.025475846990742457,0.019183555022335708,0.09758699928865087,0.6966078250254206,0.019444748297510972,0.019952228654507964,0.06420308583014045,0.1022051129037691,16.305766460568865,77.23944176963649,1.0202334957696513,0.9686180727171867,2.5475846990742457,1.9183555022335708,9.758699928865088,69.66078250254206,1.9444748297510972,1.9952228654507964,6.4203085830140445,10.22051129037691,200000,200000,0.506235,0.580815,0.508605,0.507665,0.52909,0.63375,0.08628626501471082,0.9651516186956236,2.823892022951717,3.0073708328508535,3.472952663775676,4.95188209790915,0.0875886904020725,1.1537769815884158,2.824874528011718,3.008828992901985,3.4975425791035355,5.687838604857942,0.755574253045039,0.7667248037303305,4,0.9428525765243073,0.0013024253873616803,0.1886253628927922,9.82505060000971e-4,0.0014581600511314186,0.02458991532785948,0.7359565069487921
59,100,100,0.71,0.3,0.41,35,20,15,3,10,17,11,12,6,5,5,61,1.2265281200366105,0.7388468491852137,0.5533847195556728,0.41246312944140484,0.27931903444745404,0.3853204664075676,-0.125661346855074,-0.5244005127080407,-0.612812991016627,-0.9541652531461942,TRUE,0.7080789162155202,0.9015087816538864,59,0.2868953917610067,0.42452635096008123,0.8342400556834617,1.1946577961253046,1.360964441503229,1.7369549914479119,-289.67259007037546,0,129,NA,200,100,100,6,591.3451801407509,611.1350843400392,42,0,0.7098214521340209,0.3028075583740165,0.345920484093046,0.219875188711375,0.13139676882156248,0.04639419639819142,0.08035768569198498,0.1760556762838401,0.1146698509549582,0.0981826490897136,0.07732604782130723,0.03307218040470278,0.06920144682439522,0.607547824904923,34.592048409304596,21.987518871137503,13.139676882156248,4.639419639819142,8.035768569198499,17.605567628384012,11.46698509549582,9.81826490897136,7.732604782130722,3.3072180404702776,6.920144682439522,60.754782490492296,200000,200000,0.524185,0.5245,0.52006,0.508445,0.522535,0.777575,0.19694743931582065,0.6159139818743433,1.0035471529160234,1.2756062604389278,1.5371901719411414,2.7380060726179796,0.20774818633256625,0.6256822004040054,1.0110851744735136,1.2770453397817239,1.5455387301893044,5.2246883824738894,3.820388306842645,3.8028352198389723,4,0.4333462740911307,0.010800747016745604,0.009768218529662032,0.007538021557490282,0.001439079342796079,0.008348558248163052,2.48668230985591
60,100,100,0.45,0.11,0.34,4,31,54,6,4,1,0,18,37,10,11,24,Inf,0.9153650878428139,-0.125661346855074,-0.3853204664075676,-0.7063025628400875,1.7506860712521695,0.3853204664075676,-1.2265281200366105,-1.6448536269514726,-2.3263478740408408,FALSE,NA,NA,60,0.3597005474006834,0.029861201272682558,0.46725343132362673,2.1923197255694067,2.9214308981447243,4.066274459385694,-268.2190450851462,0,133,NA,200,100,100,6,548.4380901702924,568.2279943695806,22,0,0.4544903465225075,0.11165743336031653,0.029419760498213217,0.3438590000107284,0.5150638061307419,0.05780086448559252,0.03671543920134257,0.01714112967338144,0.010683610913551331,0.1440228386794584,0.39080320388448275,0.10484652423226704,0.11802010885834724,0.23162371343189325,2.9419760498213217,34.38590000107284,51.506380613074185,5.780086448559252,3.671543920134257,1.7141129673381439,1.0683610913551331,14.402283867945838,39.08032038844828,10.484652423226704,11.802010885834724,23.162371343189324,200000,200000,0.500955,0.52194,0.587385,0.538205,0.55816,0.735305,0.014835366556517678,0.23236401879849333,1.0934317697361056,2.5131422436039026,3.3880952828834476,5.064868280905497,0.014913608705399012,0.24238345569712302,1.2424645386994577,2.5410796826204765,3.454345204762261,6.839431226731838,2.2865314288886145,4.382613428812418,4,0.35669426911605506,7.824214888133355e-5,0.010019436898629691,0.14903276896335216,0.027937439016573862,0.06624992187881329,1.7745629458263412
61,100,100,0.59,0.32,0.26999999999999996,3,15,50,27,5,0,3,7,31,18,24,17,1.8807936081512504,1.2815515655446008,0.2275449766411493,-0.22754497664114945,-0.9541652531461942,1.8807936081512504,0.9153650878428139,-0.4676987991145081,-1.6448536269514726,-Inf,FALSE,NA,NA,61,0.3526488026112968,0.04503569662296026,0.2250029416955331,1.2537789901925964,2.621861314113361,5.233696046989749,-288.16451724510637,0,133,NA,200,100,100,6,588.3290344902127,608.118938689501,22,0,0.6426573049125652,0.2854241412223011,0.04403664343947793,0.15744948678928383,0.5130897285489371,0.21275666135674443,0.06733370492236412,0.005333774943192537,0.015756333953725485,0.06052434443200322,0.2810620167017061,0.24596575515661406,0.23876996121574967,0.15792158854020144,4.403664343947793,15.744948678928383,51.30897285489371,21.27566613567444,6.733370492236412,0.5333774943192537,1.5756333953725485,6.052434443200322,28.10620167017061,24.596575515661407,23.87699612157497,15.792158854020144,200000,200000,0.504615,0.50977,0.55477,0.57019,0.625465,0.73771,0.022345400306871273,0.13247545824931323,0.6533823486938839,1.7873041159044072,3.4154249792598095,6.234818693307954,0.022438686076461635,0.13405662560467824,0.7085874759005347,1.883517889664234,3.7307135726609104,8.06320620182461,6.098512176957379,7.036853627177314,4,0.13395344960150513,9.328576959036217e-5,0.0015811673553650096,0.05520512720665083,0.09621377375982676,0.31528859340110094,1.8283875085166557
62,100,100,0.6,0.47,0.13,6,19,28,34,12,1,1,10,29,17,15,28,2.3263478740408408,1.2265281200366105,0.2533471031357998,-0.17637416478086135,-0.5828415072712162,1.5547735945968528,0.6744897501960817,-0.0752698620998299,-1.1263911290388005,-2.3263478740408408,TRUE,0.7343026941112141,0.8001359519491753,62,0.41084681753842495,0.050776618147944076,0.28710090011268913,0.9213259612093043,1.9849643772489496,3.3354983717450124,-315.78888119483713,0,121,NA,200,100,100,6,643.5777623896743,663.3676665889625,47,0,0.6848716441516673,0.3979909704728104,0.04950903074722242,0.20005496331343509,0.3524450354665321,0.26060546239327265,0.10178866674950293,0.03559684133003482,0.020645318000530374,0.09061818490585492,0.20386485294194734,0.2424607913032385,0.18840015388210352,0.25401069896632533,4.950903074722242,20.005496331343508,35.24450354665321,26.060546239327266,10.178866674950292,3.5596841330034823,2.0645318000530373,9.061818490585493,20.386485294194735,24.24607913032385,18.84001538821035,25.401069896632535,200000,200000,0.503035,0.511125,0.531095,0.550425,0.564225,0.708265,0.025216313863612148,0.1640871264386519,0.5703189946514734,1.3599343319748491,2.5127537373874156,4.3342023262881675,0.02526797086355531,0.16690601600933852,0.5905698995012729,1.4136392273749614,2.597768946210046,5.770520716256649,13.846631702323474,14.462282972007024,4,0.005956830213510789,5.165699994316361e-5,0.002818889570686628,0.020250904849799523,0.05370489540011225,0.08501520882263058,1.4363183899684815
63,100,100,0.7,0.41,0.29,41,17,1,3,8,30,19,10,1,2,5,63,0.8778962950512288,0.5533847195556728,0.5244005127080407,0.46769879911450835,0.3318533464368165,0.2275449766411493,-0.2018934791418509,-0.22754497664114945,-0.3054807880993974,-0.5244005127080407,TRUE,0.7352619251827858,0.7027716767853652,63,0.3875783443113153,0.5326725738237957,0.8725729433316929,0.901646467536802,0.9771517302592639,1.1966173224685088,-249.32525675607232,0,121,NA,200,100,100,6,510.65051351214464,530.4404177114328,38,0,0.7050696793882946,0.4059008067678378,0.4129660203276935,0.16915898347071445,0.011974189433754279,0.029519196841789386,0.07416682996745039,0.302214779958598,0.18653498129321186,0.10040549362713827,0.007989845691355302,0.020334318444454547,0.055835325212196585,0.6289000357316434,41.29660203276935,16.915898347071444,1.1974189433754279,2.9519196841789386,7.416682996745038,30.221477995859804,18.653498129321186,10.040549362713827,0.7989845691355302,2.0334318444454547,5.5835325212196585,62.89000357316434,200000,200000,0.52776,0.518195,0.50231,0.502735,0.51055,0.72091,0.24325938999898328,0.6927616334686884,0.8870340901539526,0.9388940565467457,1.0829314443007443,2.1986212699159258,0.2572531269649684,0.6987869521336122,0.8870802407757155,0.939182681968151,1.0852687574440942,3.781494396731898,0.20228088684781598,0.201510023307583,4,0.9952526115751573,0.013993736965985104,0.00602531866492384,4.615062176283047e-5,2.8862542140528635e-4,0.0023373131433499506,1.5828731268159721
64,100,100,0.53,0.4,0.13,37,14,9,8,14,18,27,11,9,7,19,27,0.612812991016627,0.3054807880993974,0.0752698620998299,-0.10043372051146975,-0.612812991016627,0.3318533464368165,-0.025068908258711057,-0.2533471031357998,-0.4676987991145081,-0.9153650878428141,TRUE,0.9784809203433406,0.31626622838370094,64,0.7268419927638893,0.4492947131732523,0.6881366357340046,0.8973530525625679,1.1063476361419893,1.7634958713175477,-331.75287186847953,0,117,NA,200,100,100,6,675.5057437369591,695.2956479362473,33,0,0.5208808902452042,0.4076472537978364,0.36192197901770573,0.13556646168360564,0.09486430550085223,0.07688242268656542,0.15932036392683724,0.17144446718443374,0.27860342963452367,0.11496695243358057,0.08554872768669158,0.07340826713368259,0.1699305807704271,0.2775420423410945,36.19219790177057,13.556646168360565,9.486430550085224,7.688242268656542,15.932036392683724,17.144446718443373,27.860342963452368,11.496695243358058,8.554872768669158,7.340826713368259,16.99305807704271,27.754204234109448,200000,200000,0.511835,0.506345,0.505395,0.503585,0.515645,0.577275,0.20791502774036916,0.5639711479115495,0.7890018945242324,0.9979666290155322,1.3998362939001872,2.76012208741329,0.21263827100763066,0.5651810842796985,0.7900638949795694,0.9991142460254238,1.4090188467177225,3.1375239544766904,0.6916349163306061,0.6928388962235866,4,0.9522090863428555,0.0047232432672615066,0.0012099363681490338,0.0010620004553369977,0.0011476170098915217,0.009182552817535328,0.3774018670634005
66,100,100,0.49,0.22,0.27,1,15,62,12,10,0,0,13,38,6,15,28,Inf,1.1263911290388005,-0.025068908258711057,-0.17637416478086135,-0.5828415072712162,2.3263478740408408,0.9944578832097528,-0.7721932141886849,-1.2815515655446008,-Inf,NA,NA,NA,66,0.37491372518128885,0.007296792233765809,0.22910981432944263,1.6414580388502793,2.192684460852676,3.6757362847914683,-262.67488818252076,0,133,NA,200,100,100,6,537.3497763650415,557.1396805643298,33,0,0.5404219000575333,0.1936974179417622,0.007270235278101729,0.19748856489106556,0.6015437818890705,0.08208070256093813,0.08628596737039418,0.025330748010429893,0.0027319290296412883,0.07957878487973839,0.377267386033087,0.10089989704175961,0.18746095916822392,0.2520610438475498,0.7270235278101729,19.748856489106554,60.15437818890705,8.208070256093814,8.628596737039418,2.5330748010429893,0.27319290296412885,7.957878487973839,37.726738603308704,10.089989704175961,18.74609591682239,25.20610438475498,200000,200000,0.502315,0.512135,0.570085,0.529785,0.57252,0.72582,0.0036457977294182056,0.11394700844157588,0.7736700340418021,1.8917596596439765,2.7582844303510305,4.676660183526577,0.0036541235714828216,0.11686697071337569,0.8726837532063181,1.9072787154305682,2.8656679365745714,6.349201065205812,9.183620848363597,14.468636870075242,4,0.005940227544129484,8.325842064615951e-6,0.002919962271799817,0.09901371916451596,0.015519055786591629,0.10738350622354087,1.672540881679235
67,100,100,0.77,0.35,0.42000000000000004,28,25,12,22,5,8,13,6,4,12,2,63,1.1263911290388005,0.8778962950512288,0.7388468491852137,0.3853204664075676,0.3318533464368165,0.5828415072712162,-0.0752698620998299,-0.3853204664075676,-1.1263911290388005,-1.4050715603096322,TRUE,0.41644946665574656,0.892724586952695,67,0.20992280707974004,0.3916066188574312,0.7980532045416915,1.0772939366238372,1.9909383528533158,2.284867709129518,-286.3397372142329,0,111,NA,200,100,100,6,584.6794744284658,604.469378627754,46,0,0.7975995957034014,0.3405157371734113,0.3240300244939549,0.22576540776816334,0.10968883056447043,0.20394852010863218,0.034779690288620047,0.1017875267761591,0.07891887288185614,0.07532951814071581,0.04815201327402663,0.13920008169091427,0.03939693711555964,0.6190025768969275,32.40300244939549,22.576540776816334,10.968883056447043,20.394852010863218,3.4779690288620047,10.17875267761591,7.891887288185615,7.532951814071581,4.815201327402663,13.920008169091428,3.9396937115559636,61.90025768969275,200000,200000,0.52587,0.524615,0.51825,0.55913,0.51603,0.827,0.1831521823937573,0.5810443020068476,0.9312395894790471,1.4650962583264315,2.130759273234005,3.285674779823199,0.19290087492303867,0.5915125404107577,0.9363876482638407,1.5185474524098634,2.136525033558306,7.049029088346873,7.209746228645161,6.893190836527724,4,0.14164141106527173,0.009748692529281372,0.01046823840391009,0.00514805878479363,0.05345119408343191,0.005765760324301095,3.763354308523674
68,100,100,0.46,0.17,0.29000000000000004,8,30,45,4,10,3,3,23,28,6,16,24,1.8807936081512504,0.6433454053929168,-0.10043372051146975,-0.2533471031357998,-0.7063025628400875,1.4050715603096327,0.3054807880993974,-0.9541652531461942,-1.1263911290388005,-1.8807936081512509,TRUE,0.7691512042196138,0.6390518687599589,68,0.45469959048686537,0.07817828031545425,0.5408741915683726,1.7203162480117393,2.01080454352891,3.2363491825608404,-300.7985751155112,0,119,NA,200,100,100,6,613.5971502310224,633.3870544303106,15,0,0.45738623425769465,0.17900952755175636,0.07520046170760741,0.342560496920701,0.4032295138199352,0.04512860925094664,0.09457378165534103,0.0393071366454687,0.03492323544410863,0.18310392683399396,0.32458660346420276,0.05659395891397556,0.1712267204389415,0.2295655549047776,7.520046170760741,34.2560496920701,40.32295138199352,4.512860925094664,9.457378165534102,3.93071366454687,3.492323544410863,18.310392683399396,32.458660346420274,5.659395891397557,17.12267204389415,22.956555490477758,200000,200000,0.50289,0.52068,0.554305,0.514365,0.554995,0.687755,0.03853581794002676,0.29166903515992265,1.0178611774799222,1.8581149917351774,2.50054844143098,4.24030875055682,0.03886349063164762,0.30096479889296257,1.078225378668096,1.8621064268470489,2.566445592871927,5.431407888550845,3.436184741410535,3.403734796242086,4,0.49266579509083375,3.276726916208589e-4,0.009295763733039919,0.06036420118817376,0.0039914351118715,0.06589715144094699,1.1910991379940254
