exp,idx,cbcond,trial,stimID,cond,KP_zm,KP_conf,RT_zm,RT_conf,hmfc,rating16,sex_kp_mfor,age_kp
EA_exp_1b,2,2,177,165,1,m,1,4578,546,hit,4,male,19
EA_exp_1b,2,2,178,169,1,z,2,2126,610,miss,3,male,19
EA_exp_1b,2,2,179,92,2,z,3,1563,390,cr,2,male,19
EA_exp_1b,2,2,180,147,1,z,1,2073,527,miss,3,male,19
EA_exp_1b,2,2,181,110,1,z,3,1627,387,miss,2,male,19
EA_exp_1b,2,2,182,38,2,z,2,3094,307,cr,3,male,19
EA_exp_1b,2,2,183,41,2,z,2,2889,366,cr,3,male,19
EA_exp_1b,2,2,184,113,1,m,4,3296,518,hit,6,male,19
EA_exp_1b,2,2,185,138,1,m,4,1012,403,hit,6,male,19
EA_exp_1b,2,2,186,46,2,m,4,1283,587,fa,6,male,19
EA_exp_1b,2,2,187,59,2,z,3,2851,604,cr,2,male,19
EA_exp_1b,2,2,188,9,2,z,2,1463,436,cr,3,male,19
EA_exp_1b,2,2,189,65,2,z,2,2004,334,cr,3,male,19
EA_exp_1b,2,2,190,137,1,m,3,1634,617,hit,5,male,19
EA_exp_1b,2,2,191,131,1,m,4,881,488,hit,6,male,19
EA_exp_1b,2,2,192,62,2,z,2,1348,538,cr,3,male,19
EA_exp_1b,2,2,193,150,1,m,3,1717,603,hit,5,male,19
EA_exp_1b,2,2,194,160,1,m,4,1026,499,hit,6,male,19
EA_exp_1b,2,2,195,85,2,z,2,1647,521,cr,3,male,19
EA_exp_1b,2,2,196,83,2,z,2,8485,236,cr,3,male,19
EA_exp_1b,2,2,197,80,2,m,4,1138,399,fa,6,male,19
EA_exp_1b,2,2,198,42,2,z,2,1680,357,cr,3,male,19
EA_exp_1b,2,2,199,103,1,m,2,19127,614,hit,4,male,19
EA_exp_1b,2,2,200,177,1,m,4,2061,902,hit,6,male,19
EA_exp_1b,3,2,1,142,1,m,4,5483,17812,hit,6,female,19
EA_exp_1b,3,2,2,22,2,z,3,4858,8948,cr,2,female,19
EA_exp_1b,3,2,3,132,1,m,4,5885,2158,hit,6,female,19
EA_exp_1b,3,2,4,180,1,m,4,5238,3360,hit,6,female,19
EA_exp_1b,3,2,5,59,2,z,2,3945,4759,cr,3,female,19
EA_exp_1b,3,2,6,155,1,m,4,3273,1265,hit,6,female,19
EA_exp_1b,3,2,7,13,2,z,2,3549,1771,cr,3,female,19
EA_exp_1b,3,2,8,100,2,z,3,2727,2130,cr,2,female,19
EA_exp_1b,3,2,9,63,2,z,1,5243,2501,cr,3,female,19
EA_exp_1b,3,2,10,146,1,m,3,7619,2076,hit,5,female,19
EA_exp_1b,3,2,11,157,1,m,4,4201,619,hit,6,female,19
EA_exp_1b,3,2,12,45,2,z,3,3377,2070,cr,2,female,19
EA_exp_1b,3,2,13,97,2,z,3,2691,2947,cr,2,female,19
EA_exp_1b,3,2,14,139,1,m,1,9820,2064,hit,4,female,19
EA_exp_1b,3,2,15,51,2,z,2,6460,1334,cr,3,female,19
EA_exp_1b,3,2,16,128,1,m,2,5471,2191,hit,4,female,19
EA_exp_1b,3,2,17,102,1,m,4,1991,1090,hit,6,female,19
EA_exp_1b,3,2,18,34,2,z,1,5367,2379,cr,3,female,19
EA_exp_1b,3,2,19,61,2,z,2,2094,1075,cr,3,female,19
EA_exp_1b,3,2,20,49,2,z,4,2362,2532,cr,1,female,19
EA_exp_1b,3,2,21,18,2,z,2,5021,1633,cr,3,female,19
EA_exp_1b,3,2,22,196,1,z,1,5360,739,miss,3,female,19
EA_exp_1b,3,2,23,186,1,m,4,2407,4544,hit,6,female,19
EA_exp_1b,3,2,24,177,1,m,4,1675,1122,hit,6,female,19
EA_exp_1b,3,2,25,21,2,z,2,6743,2802,cr,3,female,19
EA_exp_1b,3,2,26,114,1,m,3,4096,1337,hit,5,female,19
EA_exp_1b,3,2,27,82,2,z,2,1637,1453,cr,3,female,19
EA_exp_1b,3,2,28,36,2,z,1,7092,770,cr,3,female,19
EA_exp_1b,3,2,29,192,1,m,4,4516,1225,hit,6,female,19
EA_exp_1b,3,2,30,78,2,z,2,3466,1113,cr,3,female,19
EA_exp_1b,3,2,31,39,2,z,3,6365,2329,cr,2,female,19
EA_exp_1b,3,2,32,197,1,m,2,6173,2175,hit,4,female,19
EA_exp_1b,3,2,33,8,2,z,1,2457,1089,cr,3,female,19
EA_exp_1b,3,2,34,137,1,m,3,3286,1965,hit,5,female,19
EA_exp_1b,3,2,35,84,2,m,2,4335,540,fa,4,female,19
EA_exp_1b,3,2,36,6,2,z,1,2310,949,cr,3,female,19
EA_exp_1b,3,2,37,181,1,m,3,4736,2845,hit,5,female,19
EA_exp_1b,3,2,38,179,1,z,1,1452,2092,miss,3,female,19
EA_exp_1b,3,2,39,50,2,z,3,3481,2744,cr,2,female,19
EA_exp_1b,3,2,40,199,1,m,4,2027,1924,hit,6,female,19
EA_exp_1b,3,2,41,5,2,z,2,1976,1475,cr,3,female,19
EA_exp_1b,3,2,42,175,1,z,2,2456,1728,miss,3,female,19
EA_exp_1b,3,2,43,141,1,m,4,1214,1366,hit,6,female,19
EA_exp_1b,3,2,44,46,2,m,1,6049,504,fa,4,female,19
EA_exp_1b,3,2,45,121,1,m,4,2756,783,hit,6,female,19
EA_exp_1b,3,2,46,143,1,m,4,2561,1189,hit,6,female,19
EA_exp_1b,3,2,47,58,2,z,3,2406,1657,cr,2,female,19
EA_exp_1b,3,2,48,172,1,m,4,2158,865,hit,6,female,19
EA_exp_1b,3,2,49,125,1,m,4,2099,454,hit,6,female,19
EA_exp_1b,3,2,50,37,2,m,1,914,5130,fa,4,female,19
EA_exp_1b,3,2,51,87,2,z,3,1484,1644,cr,2,female,19
EA_exp_1b,3,2,52,145,1,m,4,1963,678,hit,6,female,19
EA_exp_1b,3,2,53,124,1,m,4,1118,475,hit,6,female,19
EA_exp_1b,3,2,54,17,2,z,3,2711,1636,cr,2,female,19
EA_exp_1b,3,2,55,95,2,m,2,5494,1203,fa,4,female,19
EA_exp_1b,3,2,56,9,2,z,2,3172,1167,cr,3,female,19
EA_exp_1b,3,2,57,156,1,m,4,1585,1612,hit,6,female,19
EA_exp_1b,3,2,58,91,2,z,3,2139,1616,cr,2,female,19
EA_exp_1b,3,2,59,98,2,z,2,2175,1683,cr,3,female,19
EA_exp_1b,3,2,60,147,1,m,2,4240,673,hit,4,female,19
EA_exp_1b,3,2,61,14,2,z,3,1718,1852,cr,2,female,19
EA_exp_1b,3,2,62,198,1,m,4,2419,1820,hit,6,female,19
EA_exp_1b,3,2,63,41,2,z,3,2022,3869,cr,2,female,19
EA_exp_1b,3,2,64,153,1,m,4,1426,1684,hit,6,female,19
EA_exp_1b,3,2,65,134,1,m,4,1170,732,hit,6,female,19
EA_exp_1b,3,2,66,38,2,z,3,1760,1204,cr,2,female,19
EA_exp_1b,3,2,67,109,1,m,4,1282,539,hit,6,female,19
EA_exp_1b,3,2,68,193,1,m,4,4151,1003,hit,6,female,19
EA_exp_1b,3,2,69,52,2,z,2,1266,2283,cr,3,female,19
EA_exp_1b,3,2,70,11,2,z,2,2189,1410,cr,3,female,19
EA_exp_1b,3,2,71,40,2,z,2,1338,719,cr,3,female,19
EA_exp_1b,3,2,72,33,2,z,1,2657,1411,cr,3,female,19
EA_exp_1b,3,2,73,28,2,z,1,3434,1468,cr,3,female,19
EA_exp_1b,3,2,74,185,1,m,2,4737,2175,hit,4,female,19
EA_exp_1b,3,2,75,81,2,z,3,1783,1819,cr,2,female,19
EA_exp_1b,3,2,76,101,1,m,4,2466,986,hit,6,female,19
EA_exp_1b,3,2,77,96,2,z,4,7267,1803,cr,1,female,19
EA_exp_1b,3,2,78,67,2,z,1,2515,1417,cr,3,female,19
EA_exp_1b,3,2,79,152,1,z,2,2259,1104,miss,3,female,19
EA_exp_1b,3,2,80,163,1,m,4,1798,1381,hit,6,female,19
EA_exp_1b,3,2,81,183,1,m,4,3424,641,hit,6,female,19
EA_exp_1b,3,2,82,48,2,z,2,4502,1663,cr,3,female,19
EA_exp_1b,3,2,83,23,2,z,2,1805,2495,cr,3,female,19
EA_exp_1b,3,2,84,113,1,m,3,6523,3058,hit,5,female,19
EA_exp_1b,3,2,85,72,2,z,3,2025,2833,cr,2,female,19
EA_exp_1b,3,2,86,15,2,z,4,1792,1027,cr,1,female,19
EA_exp_1b,3,2,87,138,1,m,4,1291,945,hit,6,female,19
EA_exp_1b,3,2,88,54,2,z,2,2459,1812,cr,3,female,19
EA_exp_1b,3,2,89,44,2,z,1,1771,496,cr,3,female,19
EA_exp_1b,3,2,90,123,1,m,4,1099,763,hit,6,female,19
EA_exp_1b,3,2,91,42,2,z,2,2750,600,cr,3,female,19
EA_exp_1b,3,2,92,80,2,z,3,1873,2672,cr,2,female,19
EA_exp_1b,3,2,93,165,1,m,4,2230,791,hit,6,female,19
EA_exp_1b,3,2,94,1,2,m,4,3769,1980,fa,6,female,19
EA_exp_1b,3,2,95,89,2,z,3,2540,1330,cr,2,female,19
EA_exp_1b,3,2,96,106,1,m,1,2381,1785,hit,4,female,19
EA_exp_1b,3,2,97,187,1,m,4,1809,899,hit,6,female,19
EA_exp_1b,3,2,98,65,2,z,4,2721,1518,cr,1,female,19
EA_exp_1b,3,2,99,168,1,m,4,2083,1194,hit,6,female,19
EA_exp_1b,3,2,100,56,2,z,1,3643,1282,cr,3,female,19
EA_exp_1b,3,2,101,151,1,m,4,1618,1578,hit,6,female,19
EA_exp_1b,3,2,102,167,1,m,4,1178,758,hit,6,female,19
EA_exp_1b,3,2,103,122,1,m,4,1288,671,hit,6,female,19
EA_exp_1b,3,2,104,83,2,z,3,1879,4196,cr,2,female,19
EA_exp_1b,3,2,105,154,1,m,3,1646,998,hit,5,female,19
EA_exp_1b,3,2,106,35,2,m,2,2688,1101,fa,4,female,19
EA_exp_1b,3,2,107,2,2,z,2,2144,2406,cr,3,female,19
EA_exp_1b,3,2,108,20,2,z,2,9736,3067,cr,3,female,19
EA_exp_1b,3,2,109,32,2,z,3,1856,1136,cr,2,female,19
EA_exp_1b,3,2,110,182,1,m,4,3125,544,hit,6,female,19
EA_exp_1b,3,2,111,144,1,m,4,1085,586,hit,6,female,19
EA_exp_1b,3,2,112,173,1,m,4,902,538,hit,6,female,19
EA_exp_1b,3,2,113,3,2,z,2,5221,1566,cr,3,female,19
EA_exp_1b,3,2,114,29,2,m,1,2609,2082,fa,4,female,19
EA_exp_1b,3,2,115,71,2,z,1,3746,627,cr,3,female,19
EA_exp_1b,3,2,116,62,2,z,4,1868,763,cr,1,female,19
EA_exp_1b,3,2,117,166,1,m,4,5054,927,hit,6,female,19
EA_exp_1b,3,2,118,160,1,m,4,2137,398,hit,6,female,19
EA_exp_1b,3,2,119,112,1,m,4,2962,419,hit,6,female,19
EA_exp_1b,3,2,120,92,2,z,2,1858,1906,cr,3,female,19
EA_exp_1b,3,2,121,70,2,z,2,1655,527,cr,3,female,19
EA_exp_1b,3,2,122,161,1,z,1,3644,755,miss,3,female,19
EA_exp_1b,3,2,123,115,1,m,4,1189,1583,hit,6,female,19
EA_exp_1b,3,2,124,135,1,m,4,996,451,hit,6,female,19
EA_exp_1b,3,2,125,178,1,m,4,705,431,hit,6,female,19
EA_exp_1b,3,2,126,74,2,z,1,2415,1384,cr,3,female,19
EA_exp_1b,3,2,127,164,1,m,4,1026,594,hit,6,female,19
EA_exp_1b,3,2,128,162,1,m,4,958,399,hit,6,female,19
EA_exp_1b,3,2,129,4,2,z,1,1423,417,cr,3,female,19
EA_exp_1b,3,2,130,159,1,m,4,1028,385,hit,6,female,19
EA_exp_1b,3,2,131,85,2,z,1,4995,2821,cr,3,female,19
EA_exp_1b,3,2,132,174,1,m,4,1958,1232,hit,6,female,19
EA_exp_1b,3,2,133,66,2,z,4,2624,1793,cr,1,female,19
EA_exp_1b,3,2,134,200,1,z,2,2940,2127,miss,3,female,19
EA_exp_1b,3,2,135,171,1,m,2,1643,2835,hit,4,female,19
EA_exp_1b,3,2,136,194,1,m,4,3365,950,hit,6,female,19
EA_exp_1b,3,2,137,68,2,z,1,2480,1159,cr,3,female,19
EA_exp_1b,3,2,138,27,2,z,3,2138,3870,cr,2,female,19
EA_exp_1b,3,2,139,86,2,z,2,2787,1935,cr,3,female,19
EA_exp_1b,3,2,140,110,1,z,4,2178,917,miss,1,female,19
EA_exp_1b,3,2,141,10,2,z,4,1186,620,cr,1,female,19
EA_exp_1b,3,2,142,176,1,m,2,3301,2810,hit,4,female,19
EA_exp_1b,3,2,143,170,1,m,4,2059,834,hit,6,female,19
EA_exp_1b,3,2,144,99,2,z,1,1730,1158,cr,3,female,19
EA_exp_1b,3,2,145,31,2,z,4,3128,2149,cr,1,female,19
EA_exp_1b,3,2,146,12,2,z,4,1281,1271,cr,1,female,19
EA_exp_1b,3,2,147,140,1,m,1,2644,1988,hit,4,female,19
EA_exp_1b,3,2,148,191,1,m,4,1862,533,hit,6,female,19
EA_exp_1b,3,2,149,79,2,z,1,3200,1579,cr,3,female,19
EA_exp_1b,3,2,150,43,2,z,1,1687,483,cr,3,female,19
EA_exp_1b,3,2,151,184,1,m,3,1376,2531,hit,5,female,19
EA_exp_1b,3,2,152,57,2,z,2,2527,1812,cr,3,female,19
EA_exp_1b,3,2,153,105,1,z,3,1821,2302,miss,2,female,19
EA_exp_1b,3,2,154,120,1,z,4,2452,2475,miss,1,female,19
EA_exp_1b,3,2,155,90,2,m,4,2344,596,fa,6,female,19
EA_exp_1b,3,2,156,188,1,m,1,3325,659,hit,4,female,19
EA_exp_1b,3,2,157,118,1,m,4,1321,559,hit,6,female,19
EA_exp_1b,3,2,158,111,1,z,2,2330,1190,miss,3,female,19
EA_exp_1b,3,2,159,130,1,z,2,1799,1098,miss,3,female,19
EA_exp_1b,3,2,160,169,1,m,4,1264,934,hit,6,female,19
EA_exp_1b,3,2,161,126,1,m,4,1810,403,hit,6,female,19
EA_exp_1b,3,2,162,131,1,m,4,851,396,hit,6,female,19
EA_exp_1b,3,2,163,127,1,m,4,748,761,hit,6,female,19
EA_exp_1b,3,2,164,189,1,m,4,925,288,hit,6,female,19
EA_exp_1b,3,2,165,16,2,m,3,1349,1017,fa,5,female,19
EA_exp_1b,3,2,166,103,1,m,4,2260,801,hit,6,female,19
EA_exp_1b,3,2,167,73,2,m,1,851,1978,fa,4,female,19
EA_exp_1b,3,2,168,117,1,z,2,2331,488,miss,3,female,19
EA_exp_1b,3,2,169,190,1,z,2,4055,574,miss,3,female,19
EA_exp_1b,3,2,170,158,1,m,1,2438,864,hit,4,female,19
EA_exp_1b,3,2,171,116,1,m,3,5420,1600,hit,5,female,19
EA_exp_1b,3,2,172,69,2,z,4,1376,1346,cr,1,female,19
EA_exp_1b,3,2,173,107,1,m,4,1184,682,hit,6,female,19
EA_exp_1b,3,2,174,94,2,z,1,6654,959,cr,3,female,19
EA_exp_1b,3,2,175,119,1,m,2,1066,1114,hit,4,female,19
EA_exp_1b,3,2,176,24,2,z,2,1533,2746,cr,3,female,19
EA_exp_1b,3,2,177,93,2,z,2,1627,471,cr,3,female,19
EA_exp_1b,3,2,178,150,1,m,4,1187,864,hit,6,female,19
EA_exp_1b,3,2,179,55,2,z,2,1948,1082,cr,3,female,19
EA_exp_1b,3,2,180,88,2,z,4,1298,1351,cr,1,female,19
EA_exp_1b,3,2,181,26,2,z,4,1020,610,cr,1,female,19
EA_exp_1b,3,2,182,47,2,z,4,890,433,cr,1,female,19
EA_exp_1b,3,2,183,60,2,z,4,3343,516,cr,1,female,19
EA_exp_1b,3,2,184,195,1,m,1,1339,1941,hit,4,female,19
EA_exp_1b,3,2,185,149,1,z,4,1656,2239,miss,1,female,19
EA_exp_1b,3,2,186,104,1,z,2,2008,735,miss,3,female,19
EA_exp_1b,3,2,187,77,2,z,2,947,407,cr,3,female,19
EA_exp_1b,3,2,188,64,2,z,2,1370,316,cr,3,female,19
EA_exp_1b,3,2,189,129,1,m,4,2594,2514,hit,6,female,19
EA_exp_1b,3,2,190,136,1,m,4,863,390,hit,6,female,19
EA_exp_1b,3,2,191,53,2,z,3,1430,7847,cr,2,female,19
EA_exp_1b,3,2,192,108,1,m,4,1200,634,hit,6,female,19
EA_exp_1b,3,2,193,25,2,z,2,2095,1046,cr,3,female,19
EA_exp_1b,3,2,194,148,1,m,2,2397,1719,hit,4,female,19
EA_exp_1b,3,2,195,30,2,z,1,2276,1778,cr,3,female,19
EA_exp_1b,3,2,196,75,2,z,2,2330,952,cr,3,female,19
EA_exp_1b,3,2,197,133,1,m,4,1155,640,hit,6,female,19
EA_exp_1b,3,2,198,76,2,z,2,983,714,cr,3,female,19
EA_exp_1b,3,2,199,7,2,z,2,1229,422,cr,3,female,19
EA_exp_1b,3,2,200,19,2,z,2,2535,427,cr,3,female,19
EA_exp_1b,4,1,1,153,2,z,2,4491,2683,cr,3,female,18
EA_exp_1b,4,1,2,190,2,z,2,2945,1829,cr,3,female,18
EA_exp_1b,4,1,3,80,1,m,4,2749,1913,hit,6,female,18
EA_exp_1b,4,1,4,99,1,m,4,2012,919,hit,6,female,18
EA_exp_1b,4,1,5,13,1,m,3,4146,2487,hit,5,female,18
EA_exp_1b,4,1,6,170,2,m,2,2548,1512,fa,4,female,18
EA_exp_1b,4,1,7,36,1,m,4,2190,687,hit,6,female,18
EA_exp_1b,4,1,8,114,2,z,2,2098,1786,cr,3,female,18
EA_exp_1b,4,1,9,182,2,m,3,2549,1432,fa,5,female,18
EA_exp_1b,4,1,10,6,1,m,4,1584,474,hit,6,female,18
EA_exp_1b,4,1,11,117,2,m,2,2264,1064,fa,4,female,18
EA_exp_1b,4,1,12,121,2,z,2,2700,1293,cr,3,female,18
EA_exp_1b,4,1,13,15,1,m,3,1177,1156,hit,5,female,18
EA_exp_1b,4,1,14,71,1,z,2,1367,651,miss,3,female,18
EA_exp_1b,4,1,15,148,2,m,2,5330,966,fa,4,female,18
EA_exp_1b,4,1,16,39,1,z,3,1584,1787,miss,2,female,18
EA_exp_1b,4,1,17,2,1,m,3,5716,714,hit,5,female,18
EA_exp_1b,4,1,18,86,1,z,3,2000,601,miss,2,female,18
EA_exp_1b,4,1,19,167,2,z,3,2115,663,cr,2,female,18
EA_exp_1b,4,1,20,142,2,m,2,1790,319,fa,4,female,18
EA_exp_1b,4,1,21,134,2,z,2,2387,558,cr,3,female,18
EA_exp_1b,4,1,22,98,1,z,3,1480,487,miss,2,female,18
EA_exp_1b,4,1,23,18,1,m,3,1283,427,hit,5,female,18
EA_exp_1b,4,1,24,188,2,z,2,1898,681,cr,3,female,18
EA_exp_1b,4,1,25,101,2,z,3,1454,751,cr,2,female,18
EA_exp_1b,4,1,26,96,1,m,3,1170,605,hit,5,female,18
EA_exp_1b,4,1,27,104,2,m,2,1093,964,fa,4,female,18
EA_exp_1b,4,1,28,68,1,z,3,1488,557,miss,2,female,18
EA_exp_1b,4,1,29,123,2,z,3,1449,472,cr,2,female,18
EA_exp_1b,4,1,30,143,2,m,3,2308,771,fa,5,female,18
EA_exp_1b,4,1,31,65,1,m,4,1206,352,hit,6,female,18
EA_exp_1b,4,1,32,78,1,m,3,832,427,hit,5,female,18
EA_exp_1b,4,1,33,105,2,z,3,1963,390,cr,2,female,18
EA_exp_1b,4,1,34,87,1,z,3,1317,429,miss,2,female,18
EA_exp_1b,4,1,35,37,1,z,2,1418,1230,miss,3,female,18
EA_exp_1b,4,1,36,164,2,m,3,893,676,fa,5,female,18
EA_exp_1b,4,1,37,147,2,m,4,2137,591,fa,6,female,18
EA_exp_1b,4,1,38,149,2,z,4,1527,421,cr,1,female,18
EA_exp_1b,4,1,39,70,1,z,2,1604,463,miss,3,female,18
EA_exp_1b,4,1,40,138,2,z,2,1071,845,cr,3,female,18
EA_exp_1b,4,1,41,49,1,m,4,1342,1136,hit,6,female,18
EA_exp_1b,4,1,42,177,2,m,3,2482,1098,fa,5,female,18
EA_exp_1b,4,1,43,186,2,m,2,1743,563,fa,4,female,18
EA_exp_1b,4,1,44,183,2,z,3,2157,561,cr,2,female,18
EA_exp_1b,4,1,45,132,2,z,3,1405,3726,cr,2,female,18
EA_exp_1b,4,1,46,73,1,m,3,5801,523,hit,5,female,18
EA_exp_1b,4,1,47,28,1,z,3,1401,650,miss,2,female,18
EA_exp_1b,4,1,48,79,1,m,3,1025,401,hit,5,female,18
EA_exp_1b,4,1,49,30,1,z,2,1444,417,miss,3,female,18
EA_exp_1b,4,1,50,59,1,m,4,1714,327,hit,6,female,18
EA_exp_1b,4,1,51,106,2,z,2,1469,330,cr,3,female,18
EA_exp_1b,4,1,52,176,2,z,3,1102,604,cr,2,female,18
EA_exp_1b,4,1,53,181,2,z,2,946,585,cr,3,female,18
EA_exp_1b,4,1,54,173,2,z,2,721,703,cr,3,female,18
EA_exp_1b,4,1,55,126,2,z,1,934,3417,cr,3,female,18
EA_exp_1b,4,1,56,67,1,m,3,1233,282,hit,5,female,18
EA_exp_1b,4,1,57,56,1,m,4,1102,510,hit,6,female,18
EA_exp_1b,4,1,58,95,1,m,2,1913,552,hit,4,female,18
EA_exp_1b,4,1,59,14,1,m,4,1155,382,hit,6,female,18
EA_exp_1b,4,1,60,192,2,z,3,1344,403,cr,2,female,18
EA_exp_1b,4,1,61,197,2,z,2,1478,419,cr,3,female,18
EA_exp_1b,4,1,62,94,1,z,2,896,425,miss,3,female,18
EA_exp_1b,4,1,63,112,2,z,2,763,469,cr,3,female,18
EA_exp_1b,4,1,64,124,2,z,2,2131,424,cr,3,female,18
EA_exp_1b,4,1,65,196,2,z,2,662,566,cr,3,female,18
EA_exp_1b,4,1,66,22,1,z,2,991,1315,miss,3,female,18
EA_exp_1b,4,1,67,82,1,m,2,1456,416,hit,4,female,18
EA_exp_1b,4,1,68,157,2,z,2,2050,535,cr,3,female,18
EA_exp_1b,4,1,69,102,2,z,2,865,667,cr,3,female,18
EA_exp_1b,4,1,70,199,2,z,2,736,510,cr,3,female,18
EA_exp_1b,4,1,71,7,1,m,2,1177,357,hit,4,female,18
EA_exp_1b,4,1,72,178,2,z,2,1394,441,cr,3,female,18
EA_exp_1b,4,1,73,136,2,z,2,1064,457,cr,3,female,18
EA_exp_1b,4,1,74,38,1,m,4,1514,244,hit,6,female,18
EA_exp_1b,4,1,75,24,1,m,3,1836,220,hit,5,female,18
EA_exp_1b,4,1,76,162,2,z,3,1510,1298,cr,2,female,18
EA_exp_1b,4,1,77,43,1,m,4,1569,314,hit,6,female,18
EA_exp_1b,4,1,78,103,2,z,2,1679,357,cr,3,female,18
EA_exp_1b,4,1,79,91,1,z,3,889,431,miss,2,female,18
EA_exp_1b,4,1,80,90,1,z,2,850,407,miss,3,female,18
EA_exp_1b,4,1,81,144,2,m,2,1543,257,fa,4,female,18
EA_exp_1b,4,1,82,63,1,m,4,1755,366,hit,6,female,18
EA_exp_1b,4,1,83,32,1,m,4,1360,1556,hit,6,female,18
EA_exp_1b,4,1,84,16,1,m,4,1242,335,hit,6,female,18
EA_exp_1b,4,1,85,146,2,z,3,1237,380,cr,2,female,18
EA_exp_1b,4,1,86,54,1,m,3,1103,380,hit,5,female,18
EA_exp_1b,4,1,87,21,1,m,4,1295,356,hit,6,female,18
EA_exp_1b,4,1,88,53,1,m,4,932,299,hit,6,female,18
EA_exp_1b,4,1,89,33,1,z,2,1201,331,miss,3,female,18
EA_exp_1b,4,1,90,118,2,z,3,940,368,cr,2,female,18
EA_exp_1b,4,1,91,60,1,z,3,740,320,miss,2,female,18
EA_exp_1b,4,1,92,89,1,m,4,1031,388,hit,6,female,18
EA_exp_1b,4,1,93,41,1,m,3,1381,281,hit,5,female,18
EA_exp_1b,4,1,94,130,2,z,2,831,902,cr,3,female,18
EA_exp_1b,4,1,95,19,1,z,3,1125,336,miss,2,female,18
EA_exp_1b,4,1,96,169,2,z,3,662,1265,cr,2,female,18
EA_exp_1b,4,1,97,174,2,z,3,642,385,cr,2,female,18
EA_exp_1b,4,1,98,29,1,m,4,854,363,hit,6,female,18
EA_exp_1b,4,1,99,62,1,m,4,1453,301,hit,6,female,18
EA_exp_1b,4,1,100,152,2,z,3,865,393,cr,2,female,18
EA_exp_1b,4,1,101,154,2,z,4,1260,402,cr,1,female,18
EA_exp_1b,4,1,102,166,2,z,3,980,309,cr,2,female,18
EA_exp_1b,4,1,103,193,2,z,3,634,379,cr,2,female,18
EA_exp_1b,4,1,104,160,2,m,3,1005,576,fa,5,female,18
EA_exp_1b,4,1,105,44,1,m,4,1542,309,hit,6,female,18
EA_exp_1b,4,1,106,161,2,m,2,3338,382,fa,4,female,18
EA_exp_1b,4,1,107,47,1,m,4,1123,283,hit,6,female,18
EA_exp_1b,4,1,108,40,1,m,2,2021,396,hit,4,female,18
EA_exp_1b,4,1,109,159,2,z,3,1263,356,cr,2,female,18
EA_exp_1b,4,1,110,133,2,z,2,1445,471,cr,3,female,18
EA_exp_1b,4,1,111,23,1,m,3,1191,287,hit,5,female,18
EA_exp_1b,4,1,112,194,2,z,2,835,350,cr,3,female,18
EA_exp_1b,4,1,113,58,1,m,4,834,617,hit,6,female,18
EA_exp_1b,4,1,114,77,1,z,2,1600,1083,miss,3,female,18
EA_exp_1b,4,1,115,140,2,z,2,1025,1025,cr,3,female,18
EA_exp_1b,4,1,116,83,1,z,2,763,1236,miss,3,female,18
EA_exp_1b,4,1,117,9,1,z,2,757,687,miss,3,female,18
EA_exp_1b,4,1,118,61,1,z,2,1045,341,miss,3,female,18
EA_exp_1b,4,1,119,158,2,z,3,1162,3315,cr,2,female,18
EA_exp_1b,4,1,120,48,1,m,3,1168,363,hit,5,female,18
EA_exp_1b,4,1,121,175,2,z,3,3515,1147,cr,2,female,18
EA_exp_1b,4,1,122,137,2,m,2,959,530,fa,4,female,18
EA_exp_1b,4,1,123,185,2,z,2,1054,350,cr,3,female,18
EA_exp_1b,4,1,124,8,1,z,2,1010,322,miss,3,female,18
EA_exp_1b,4,1,125,200,2,z,3,1925,755,cr,2,female,18
EA_exp_1b,4,1,126,10,1,m,4,1014,1527,hit,6,female,18
EA_exp_1b,4,1,127,116,2,m,4,1339,303,fa,6,female,18
EA_exp_1b,4,1,128,72,1,z,2,1687,315,miss,3,female,18
EA_exp_1b,4,1,129,26,1,m,4,895,565,hit,6,female,18
EA_exp_1b,4,1,130,172,2,m,3,1091,398,fa,5,female,18
EA_exp_1b,4,1,131,145,2,z,4,1666,2103,cr,1,female,18
EA_exp_1b,4,1,132,69,1,m,3,1351,360,hit,5,female,18
EA_exp_1b,4,1,133,115,2,m,2,1773,302,fa,4,female,18
EA_exp_1b,4,1,134,191,2,m,2,740,351,fa,4,female,18
EA_exp_1b,4,1,135,81,1,m,3,787,460,hit,5,female,18
EA_exp_1b,4,1,136,25,1,z,3,1867,507,miss,2,female,18
EA_exp_1b,4,1,137,198,2,z,3,391,321,cr,2,female,18
EA_exp_1b,4,1,138,66,1,z,2,887,1772,miss,3,female,18
EA_exp_1b,4,1,139,150,2,z,2,1527,818,cr,3,female,18
EA_exp_1b,4,1,140,92,1,m,4,1252,443,hit,6,female,18
EA_exp_1b,4,1,141,12,1,m,4,1577,245,hit,6,female,18
EA_exp_1b,4,1,142,42,1,z,2,1069,331,miss,3,female,18
EA_exp_1b,4,1,143,100,1,z,2,1406,272,miss,3,female,18
EA_exp_1b,4,1,144,110,2,m,3,1048,598,fa,5,female,18
EA_exp_1b,4,1,145,187,2,z,3,1297,374,cr,2,female,18
EA_exp_1b,4,1,146,179,2,m,2,1224,241,fa,4,female,18
EA_exp_1b,4,1,147,141,2,z,3,873,671,cr,2,female,18
EA_exp_1b,4,1,148,88,1,m,3,1158,240,hit,5,female,18
EA_exp_1b,4,1,149,120,2,z,2,1125,356,cr,3,female,18
