exp,idx,jatosID,cbcond,trial,stimID,cond,KP_zm,KP_conf,RT_zm,RT_conf,hmfc,rating16,sex_kp_mfor,age_kp,studresp,stud_jud,presented
EA_exp_3_forTB,53,28743,1,65,67,1,z,2,2692,691,miss,3,f,19,p,younger,1
EA_exp_3_forTB,53,28743,1,66,90,1,m,1,2797,772,hit,4,f,19,q,older,1
EA_exp_3_forTB,53,28743,1,67,56,1,m,3,1752,713,hit,5,f,19,q,older,1
EA_exp_3_forTB,53,28743,1,68,81,1,m,2,5871,318,hit,4,f,19,q,older,1
EA_exp_3_forTB,53,28743,1,69,178,2,z,3,2403,2764,cr,2,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,70,72,1,m,1,1694,869,hit,4,f,19,q,older,1
EA_exp_3_forTB,53,28743,1,71,174,2,z,2,1474,1201,cr,3,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,72,200,2,z,3,2452,538,cr,2,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,73,99,1,m,4,1345,585,hit,6,f,19,p,younger,1
EA_exp_3_forTB,53,28743,1,74,120,2,m,2,1410,532,fa,4,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,75,50,1,m,4,1120,2413,hit,6,f,19,q,older,1
EA_exp_3_forTB,53,28743,1,76,52,1,m,2,2831,533,hit,4,f,19,p,younger,1
EA_exp_3_forTB,53,28743,1,77,153,2,m,2,1069,1728,fa,4,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,78,136,2,z,1,2318,1065,cr,3,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,79,34,1,m,3,2579,291,hit,5,f,19,p,younger,1
EA_exp_3_forTB,53,28743,1,80,157,2,z,2,1368,507,cr,3,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,81,39,1,m,4,1306,703,hit,6,f,19,p,younger,1
EA_exp_3_forTB,53,28743,1,82,96,1,m,3,1586,1838,hit,5,f,19,q,older,1
EA_exp_3_forTB,53,28743,1,83,146,2,m,1,5429,805,fa,4,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,84,171,2,z,2,6420,1326,cr,3,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,85,24,1,m,2,1965,261,hit,4,f,19,q,older,1
EA_exp_3_forTB,53,28743,1,86,78,1,m,2,1229,1413,hit,4,f,19,p,younger,1
EA_exp_3_forTB,53,28743,1,87,17,1,m,3,1133,443,hit,5,f,19,q,older,1
EA_exp_3_forTB,53,28743,1,88,176,2,z,3,1594,836,cr,2,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,89,36,1,z,1,1635,941,miss,3,f,19,p,younger,1
EA_exp_3_forTB,53,28743,1,90,21,1,m,2,1446,936,hit,4,f,19,q,older,1
EA_exp_3_forTB,53,28743,1,91,127,2,z,2,1107,849,cr,3,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,92,167,2,z,3,1472,719,cr,2,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,93,185,2,m,1,1397,1733,fa,4,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,94,27,1,z,1,2730,637,miss,3,f,19,q,older,1
EA_exp_3_forTB,53,28743,1,95,45,1,m,2,1606,654,hit,4,f,19,q,older,1
EA_exp_3_forTB,53,28743,1,96,119,2,z,2,3140,1520,cr,3,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,97,164,2,z,3,1828,2166,cr,2,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,98,103,2,z,1,4769,635,cr,3,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,99,41,1,m,1,2437,475,hit,4,f,19,q,older,1
EA_exp_3_forTB,53,28743,1,100,66,1,m,1,1580,388,hit,4,f,19,q,older,1
EA_exp_3_forTB,53,28743,1,101,180,2,z,2,1424,1559,cr,3,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,102,133,2,z,3,1960,1492,cr,2,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,103,35,1,m,1,1819,426,hit,4,f,19,q,older,1
EA_exp_3_forTB,53,28743,1,104,55,1,m,4,2236,1787,hit,6,f,19,q,older,1
EA_exp_3_forTB,53,28743,1,105,159,2,z,3,1668,716,cr,2,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,106,22,1,m,1,1677,391,hit,4,f,19,q,older,1
EA_exp_3_forTB,53,28743,1,107,147,2,z,3,1322,669,cr,2,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,108,170,2,z,4,1699,2425,cr,1,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,109,128,2,m,1,2968,494,fa,4,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,110,92,1,m,1,2123,495,hit,4,f,19,q,older,1
EA_exp_3_forTB,53,28743,1,111,49,1,m,4,2167,958,hit,6,f,19,p,younger,1
EA_exp_3_forTB,53,28743,1,112,79,1,m,4,1691,527,hit,6,f,19,p,younger,1
EA_exp_3_forTB,53,28743,1,113,19,1,m,4,1178,422,hit,6,f,19,p,younger,1
EA_exp_3_forTB,53,28743,1,114,68,1,m,4,2757,369,hit,6,f,19,q,older,1
EA_exp_3_forTB,53,28743,1,115,198,2,z,3,2851,731,cr,2,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,116,117,2,m,3,1326,884,fa,5,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,117,108,2,z,2,2674,688,cr,3,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,118,11,1,m,1,1412,343,hit,4,f,19,q,older,1
EA_exp_3_forTB,53,28743,1,119,80,1,m,3,2825,563,hit,5,f,19,p,younger,1
EA_exp_3_forTB,53,28743,1,120,62,1,m,1,1648,1398,hit,4,f,19,p,younger,1
EA_exp_3_forTB,53,28743,1,121,69,1,m,3,2754,395,hit,5,f,19,q,older,1
EA_exp_3_forTB,53,28743,1,122,112,2,z,1,1981,567,cr,3,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,123,125,2,m,1,960,276,fa,4,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,124,85,1,m,2,1019,508,hit,4,f,19,q,older,1
EA_exp_3_forTB,53,28743,1,125,5,1,z,2,1612,400,miss,3,f,19,q,older,1
EA_exp_3_forTB,53,28743,1,126,37,1,m,3,2161,1222,hit,5,f,19,q,older,1
EA_exp_3_forTB,53,28743,1,127,31,1,m,3,1015,1111,hit,5,f,19,q,older,1
EA_exp_3_forTB,53,28743,1,128,177,2,z,2,1467,427,cr,3,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,129,82,1,z,3,3707,576,miss,2,f,19,q,older,1
EA_exp_3_forTB,53,28743,1,130,144,2,z,3,1337,703,cr,2,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,131,115,2,z,4,2772,1326,cr,1,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,132,131,2,m,1,2574,1182,fa,4,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,133,113,2,z,3,1393,498,cr,2,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,134,93,1,m,4,2799,442,hit,6,f,19,p,younger,1
EA_exp_3_forTB,53,28743,1,135,160,2,z,4,1224,753,cr,1,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,136,94,1,m,1,2102,778,hit,4,f,19,q,older,1
EA_exp_3_forTB,53,28743,1,137,173,2,z,3,2590,431,cr,2,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,138,132,2,m,1,2144,340,fa,4,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,139,168,2,z,3,1144,1778,cr,2,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,140,114,2,z,2,1596,614,cr,3,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,141,169,2,z,3,1215,456,cr,2,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,142,109,2,z,3,1156,401,cr,2,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,143,64,1,z,4,4771,1534,miss,1,f,19,q,older,1
EA_exp_3_forTB,53,28743,1,144,148,2,z,3,2402,491,cr,2,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,145,2,1,m,1,1211,450,hit,4,f,19,q,older,1
EA_exp_3_forTB,53,28743,1,146,100,1,z,1,1759,388,miss,3,f,19,q,older,1
EA_exp_3_forTB,53,28743,1,147,91,1,m,4,1253,557,hit,6,f,19,p,younger,1
EA_exp_3_forTB,53,28743,1,148,155,2,z,3,1958,563,cr,2,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,149,111,2,z,1,2636,479,cr,3,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,150,121,2,z,1,1774,479,cr,3,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,151,137,2,z,2,3468,764,cr,3,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,152,101,2,z,2,1457,1151,cr,3,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,153,184,2,m,1,1364,453,fa,4,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,154,59,1,z,2,1620,573,miss,3,f,19,p,younger,1
EA_exp_3_forTB,53,28743,1,155,83,1,m,3,1945,739,hit,5,f,19,q,older,1
EA_exp_3_forTB,53,28743,1,156,30,1,m,3,1894,533,hit,5,f,19,p,younger,1
EA_exp_3_forTB,53,28743,1,157,10,1,m,2,1330,693,hit,4,f,19,p,younger,1
EA_exp_3_forTB,53,28743,1,158,20,1,m,3,1352,511,hit,5,f,19,q,older,1
EA_exp_3_forTB,53,28743,1,159,149,2,z,2,2156,960,cr,3,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,160,106,2,z,3,1066,1897,cr,2,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,161,43,1,m,4,1022,863,hit,6,f,19,q,older,1
EA_exp_3_forTB,53,28743,1,162,61,1,m,3,1001,432,hit,5,f,19,p,younger,1
EA_exp_3_forTB,53,28743,1,163,76,1,m,3,1294,806,hit,5,f,19,q,older,1
EA_exp_3_forTB,53,28743,1,164,179,2,z,3,1205,432,cr,2,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,165,142,2,z,3,1168,395,cr,2,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,166,163,2,m,1,2047,421,fa,4,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,167,145,2,z,1,1591,350,cr,3,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,168,118,2,z,3,1373,421,cr,2,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,169,97,1,m,4,1703,1819,hit,6,f,19,p,younger,1
EA_exp_3_forTB,53,28743,1,170,191,2,z,3,2318,415,cr,2,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,171,54,1,m,4,1424,465,hit,6,f,19,q,older,1
EA_exp_3_forTB,53,28743,1,172,77,1,m,2,1282,374,hit,4,f,19,q,older,1
EA_exp_3_forTB,53,28743,1,173,4,1,z,2,2711,373,miss,3,f,19,q,older,1
EA_exp_3_forTB,53,28743,1,174,135,2,z,2,1161,323,cr,3,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,175,172,2,z,3,1719,795,cr,2,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,176,124,2,m,2,1404,351,fa,4,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,177,86,1,z,2,2133,438,miss,3,f,19,q,older,1
EA_exp_3_forTB,53,28743,1,178,190,2,z,3,1409,1431,cr,2,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,179,23,1,m,4,1121,460,hit,6,f,19,q,older,1
EA_exp_3_forTB,53,28743,1,180,143,2,z,3,1674,466,cr,2,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,181,158,2,z,3,994,467,cr,2,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,182,75,1,z,4,1247,776,miss,1,f,19,q,older,1
EA_exp_3_forTB,53,28743,1,183,14,1,m,4,1048,363,hit,6,f,19,q,older,1
EA_exp_3_forTB,53,28743,1,184,139,2,z,3,1357,641,cr,2,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,185,26,1,z,3,9992,1122,miss,2,f,19,q,older,1
EA_exp_3_forTB,53,28743,1,186,110,2,z,3,1143,418,cr,2,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,187,199,2,m,2,1044,321,fa,4,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,188,129,2,m,1,1687,316,fa,4,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,189,102,2,z,2,1346,1077,cr,3,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,190,48,1,z,1,1980,342,miss,3,f,19,q,older,1
EA_exp_3_forTB,53,28743,1,191,89,1,m,2,1112,1238,hit,4,f,19,p,younger,1
EA_exp_3_forTB,53,28743,1,192,7,1,z,2,1257,430,miss,3,f,19,p,younger,1
EA_exp_3_forTB,53,28743,1,193,162,2,z,3,1725,754,cr,2,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,194,60,1,m,2,1446,644,hit,4,f,19,p,younger,1
EA_exp_3_forTB,53,28743,1,195,1,1,z,2,1262,483,miss,3,f,19,q,older,1
EA_exp_3_forTB,53,28743,1,196,195,2,z,4,1728,902,cr,1,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,197,6,1,m,2,1811,1427,hit,4,f,19,q,older,1
EA_exp_3_forTB,53,28743,1,198,140,2,z,3,1421,573,cr,2,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,199,126,2,m,2,1191,337,fa,4,f,19,NA,NA,NA
EA_exp_3_forTB,53,28743,1,200,194,2,z,3,1587,751,cr,2,f,19,NA,NA,NA
EA_exp_3_forTB,54,28683,1,1,90,1,m,3,5973,8238,hit,5,f,18,q,older,1
EA_exp_3_forTB,54,28683,1,2,2,1,z,2,5620,3054,miss,3,f,18,q,older,1
EA_exp_3_forTB,54,28683,1,3,35,1,z,4,4004,3054,miss,1,f,18,q,older,1
EA_exp_3_forTB,54,28683,1,4,56,1,m,2,6934,2105,hit,4,f,18,q,older,1
EA_exp_3_forTB,54,28683,1,5,58,1,m,4,2121,1595,hit,6,f,18,p,younger,1
EA_exp_3_forTB,54,28683,1,6,16,1,z,3,4382,1733,miss,2,f,18,p,younger,1
EA_exp_3_forTB,54,28683,1,7,180,2,z,4,2914,1032,cr,1,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,8,29,1,z,2,2348,2876,miss,3,f,18,p,younger,1
EA_exp_3_forTB,54,28683,1,9,38,1,m,4,2220,1051,hit,6,f,18,p,younger,1
EA_exp_3_forTB,54,28683,1,10,197,2,z,4,1649,1434,cr,1,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,11,117,2,z,4,2001,1180,cr,1,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,12,125,2,z,3,3374,1185,cr,2,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,13,133,2,z,3,1729,1222,cr,2,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,14,72,1,m,4,1526,995,hit,6,f,18,q,older,1
EA_exp_3_forTB,54,28683,1,15,109,2,z,4,1627,997,cr,1,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,16,49,1,m,3,3136,2475,hit,5,f,18,p,younger,1
EA_exp_3_forTB,54,28683,1,17,36,1,m,4,2203,1084,hit,6,f,18,p,younger,1
EA_exp_3_forTB,54,28683,1,18,21,1,z,2,1680,3399,miss,3,f,18,q,older,1
EA_exp_3_forTB,54,28683,1,19,82,1,m,3,2448,1001,hit,5,f,18,p,younger,1
EA_exp_3_forTB,54,28683,1,20,196,2,z,4,2068,1384,cr,1,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,21,76,1,m,2,3601,1213,hit,4,f,18,q,older,1
EA_exp_3_forTB,54,28683,1,22,34,1,z,2,2393,1078,miss,3,f,18,p,younger,1
EA_exp_3_forTB,54,28683,1,23,59,1,m,4,1259,868,hit,6,f,18,p,younger,1
EA_exp_3_forTB,54,28683,1,24,108,2,z,3,2209,947,cr,2,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,25,174,2,z,3,1775,961,cr,2,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,26,6,1,z,4,4012,2053,miss,1,f,18,q,older,1
EA_exp_3_forTB,54,28683,1,27,91,1,m,4,1429,788,hit,6,f,18,p,younger,1
EA_exp_3_forTB,54,28683,1,28,176,2,z,4,1844,822,cr,1,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,29,139,2,z,3,2821,1263,cr,2,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,30,151,2,z,2,4844,982,cr,3,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,31,94,1,m,2,2545,884,hit,4,f,18,p,younger,1
EA_exp_3_forTB,54,28683,1,32,195,2,z,3,1604,923,cr,2,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,33,144,2,z,2,2966,1899,cr,3,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,34,132,2,m,2,2320,1245,fa,4,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,35,115,2,m,3,3865,1196,fa,5,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,36,114,2,z,1,1965,1977,cr,3,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,37,98,1,m,4,2186,733,hit,6,f,18,q,older,1
EA_exp_3_forTB,54,28683,1,38,79,1,m,4,2496,902,hit,6,f,18,p,younger,1
EA_exp_3_forTB,54,28683,1,39,81,1,z,2,2593,1461,miss,3,f,18,q,older,1
EA_exp_3_forTB,54,28683,1,40,7,1,m,4,2971,655,hit,6,f,18,q,older,1
EA_exp_3_forTB,54,28683,1,41,70,1,m,4,1381,1193,hit,6,f,18,q,older,1
EA_exp_3_forTB,54,28683,1,42,170,2,z,3,1849,922,cr,2,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,43,147,2,z,3,1685,1948,cr,2,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,44,112,2,z,4,2370,1003,cr,1,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,45,64,1,m,4,1590,751,hit,6,f,18,q,older,1
EA_exp_3_forTB,54,28683,1,46,171,2,z,2,2082,968,cr,3,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,47,155,2,z,3,2098,1496,cr,2,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,48,32,1,m,1,2908,2257,hit,4,f,18,q,older,1
EA_exp_3_forTB,54,28683,1,49,192,2,m,3,4811,899,fa,5,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,50,20,1,z,4,1363,755,miss,1,f,18,q,older,1
EA_exp_3_forTB,54,28683,1,51,48,1,m,2,2613,919,hit,4,f,18,q,older,1
EA_exp_3_forTB,54,28683,1,52,119,2,z,4,1525,960,cr,1,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,53,30,1,m,4,2476,962,hit,6,f,18,q,older,1
EA_exp_3_forTB,54,28683,1,54,116,2,z,4,1629,965,cr,1,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,55,63,1,z,3,2641,959,miss,2,f,18,q,older,1
EA_exp_3_forTB,54,28683,1,56,145,2,z,2,1641,1138,cr,3,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,57,93,1,m,4,1158,721,hit,6,f,18,p,younger,1
EA_exp_3_forTB,54,28683,1,58,13,1,m,3,2020,1038,hit,5,f,18,p,younger,1
EA_exp_3_forTB,54,28683,1,59,92,1,m,4,1080,692,hit,6,f,18,p,younger,1
EA_exp_3_forTB,54,28683,1,60,160,2,z,4,1302,671,cr,1,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,61,78,1,z,2,1765,1801,miss,3,f,18,p,younger,1
EA_exp_3_forTB,54,28683,1,62,10,1,m,3,2739,1438,hit,5,f,18,p,younger,1
EA_exp_3_forTB,54,28683,1,63,166,2,m,2,1655,861,fa,4,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,64,158,2,z,3,1853,1693,cr,2,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,65,172,2,z,2,3160,1029,cr,3,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,66,146,2,z,3,2187,687,cr,2,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,67,19,1,m,4,1908,1954,hit,6,f,18,p,younger,1
EA_exp_3_forTB,54,28683,1,68,200,2,z,2,1588,848,cr,3,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,69,173,2,z,3,1905,605,cr,2,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,70,111,2,m,2,1908,1282,fa,4,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,71,50,1,m,2,2610,929,hit,4,f,18,q,older,1
EA_exp_3_forTB,54,28683,1,72,51,1,m,4,1979,648,hit,6,f,18,p,younger,1
EA_exp_3_forTB,54,28683,1,73,186,2,z,4,1680,583,cr,1,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,74,12,1,m,2,3665,1767,hit,4,f,18,q,older,1
EA_exp_3_forTB,54,28683,1,75,53,1,m,4,1361,693,hit,6,f,18,q,older,1
EA_exp_3_forTB,54,28683,1,76,75,1,z,1,1388,1198,miss,3,f,18,q,older,1
EA_exp_3_forTB,54,28683,1,77,161,2,z,2,1839,991,cr,3,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,78,149,2,z,3,2231,745,cr,2,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,79,44,1,m,2,1884,971,hit,4,f,18,p,younger,1
EA_exp_3_forTB,54,28683,1,80,14,1,z,4,2390,1039,miss,1,f,18,q,older,1
EA_exp_3_forTB,54,28683,1,81,183,2,z,2,4440,1087,cr,3,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,82,198,2,z,4,2194,2134,cr,1,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,83,148,2,z,4,2159,789,cr,1,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,84,129,2,m,2,3000,617,fa,4,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,85,175,2,m,2,2186,738,fa,4,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,86,130,2,z,3,1607,607,cr,2,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,87,124,2,m,1,2007,657,fa,4,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,88,77,1,z,2,2297,966,miss,3,f,18,q,older,1
EA_exp_3_forTB,54,28683,1,89,150,2,z,4,1920,813,cr,1,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,90,168,2,z,3,1423,703,cr,2,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,91,185,2,z,4,1429,692,cr,1,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,92,178,2,z,2,2473,2769,cr,3,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,93,83,1,m,4,1349,694,hit,6,f,18,q,older,1
EA_exp_3_forTB,54,28683,1,94,187,2,z,4,3501,602,cr,1,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,95,25,1,m,1,1588,557,hit,4,f,18,p,younger,1
EA_exp_3_forTB,54,28683,1,96,141,2,z,3,1419,681,cr,2,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,97,128,2,m,2,1774,609,fa,4,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,98,65,1,m,1,1613,1268,hit,4,f,18,p,younger,1
EA_exp_3_forTB,54,28683,1,99,177,2,z,2,2865,1434,cr,3,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,100,163,2,z,4,3233,1017,cr,1,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,101,126,2,z,3,1843,785,cr,2,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,102,46,1,m,4,1429,691,hit,6,f,18,q,older,1
EA_exp_3_forTB,54,28683,1,103,27,1,m,2,2073,1103,hit,4,f,18,q,older,1
EA_exp_3_forTB,54,28683,1,104,39,1,m,1,1718,825,hit,4,f,18,p,younger,1
EA_exp_3_forTB,54,28683,1,105,1,1,m,4,1293,527,hit,6,f,18,q,older,1
EA_exp_3_forTB,54,28683,1,106,113,2,z,3,2234,1196,cr,2,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,107,169,2,z,1,1902,1931,cr,3,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,108,62,1,z,2,1742,707,miss,3,f,18,q,older,1
EA_exp_3_forTB,54,28683,1,109,55,1,m,4,1625,737,hit,6,f,18,p,younger,1
EA_exp_3_forTB,54,28683,1,110,33,1,z,3,2373,1615,miss,2,f,18,q,older,1
EA_exp_3_forTB,54,28683,1,111,9,1,m,2,1954,924,hit,4,f,18,p,younger,1
EA_exp_3_forTB,54,28683,1,112,165,2,z,2,1274,1295,cr,3,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,113,87,1,z,3,1469,988,miss,2,f,18,q,older,1
EA_exp_3_forTB,54,28683,1,114,152,2,z,1,2374,752,cr,3,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,115,95,1,z,3,1763,870,miss,2,f,18,p,younger,1
EA_exp_3_forTB,54,28683,1,116,84,1,m,2,2535,808,hit,4,f,18,p,younger,1
EA_exp_3_forTB,54,28683,1,117,123,2,z,4,1244,641,cr,1,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,118,97,1,m,4,1239,480,hit,6,f,18,p,younger,1
EA_exp_3_forTB,54,28683,1,119,102,2,z,3,1214,664,cr,2,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,120,135,2,z,2,4525,899,cr,3,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,121,159,2,z,3,1648,825,cr,2,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,122,86,1,m,3,1161,1203,hit,5,f,18,p,younger,1
EA_exp_3_forTB,54,28683,1,123,43,1,m,4,1540,529,hit,6,f,18,q,older,1
EA_exp_3_forTB,54,28683,1,124,153,2,z,3,1131,762,cr,2,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,125,42,1,m,4,1390,527,hit,6,f,18,p,younger,1
EA_exp_3_forTB,54,28683,1,126,157,2,z,4,1307,720,cr,1,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,127,22,1,z,2,2597,742,miss,3,f,18,q,older,1
EA_exp_3_forTB,54,28683,1,128,37,1,m,2,1720,734,hit,4,f,18,p,younger,1
EA_exp_3_forTB,54,28683,1,129,31,1,z,3,1698,1001,miss,2,f,18,q,older,1
EA_exp_3_forTB,54,28683,1,130,134,2,m,1,1216,1194,fa,4,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,131,143,2,z,4,2907,865,cr,1,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,132,99,1,m,4,1120,557,hit,6,f,18,p,younger,1
EA_exp_3_forTB,54,28683,1,133,41,1,m,2,1847,503,hit,4,f,18,q,older,1
EA_exp_3_forTB,54,28683,1,134,28,1,z,1,1862,739,miss,3,f,18,q,older,1
EA_exp_3_forTB,54,28683,1,135,193,2,z,3,1495,693,cr,2,f,18,NA,NA,NA
EA_exp_3_forTB,54,28683,1,136,104,2,z,4,1307,560,cr,1,f,18,NA,NA,NA
